"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9821","0","226.3","90.9","-1.0","66","0.0"
"","Haryana","8911","0","188.9","120.4","0.7","240","0.0"
"","Rajasthan","10319","0","229.0","55.5","-1.3","316","0.0"
"","Delhi","5047","0","108.6","83.6","-0.2","160","0.0"
"","UP","18121","0","392.2","173.3","0.2","246","0.0"
"","Uttarakhand","1910","110","39.0","18.2","1.8","181","1.8"
"","HP","1466","0","30.4","7.5","1.8","292","0.0"
"","J&K","2074","518","38.5","30.0","-4.3","43","8.0"
"","Chandigarh","254","0","4.9","5.3","-0.3","38","0.0"
"WR","Chhattisgarh","4157","49","98.9","29.4","4.0","566","1.5"
"","Gujarat","17767","0","395.7","123.3","5.8","718","0.0"
"","MP","9497","0","210.6","93.5","0.4","786","0.0"
"","Maharashtra","22252","0","484.5","153.5","-1.9","493","0.0"
"","Goa","460","0","12.7","8.8","0.8","87","0.0"
"","DD","331","0","7.3","5.7","1.5","102","0.0"
"","DNH","794","0","18.5","16.9","1.6","144","0.0"
"","Essar steel","553","0","10.5","10.1","0.4","290","0.0"
"SR","Andhra Pradesh","7309","0","165.1","20.8","1.3","636","0.0"
"","Telangana","9198","0","195.1","91.4","-1.2","454","0.0"
"","Karnataka","9122","0","200.3","43.5","-1.6","364","0.0"
"","Kerala","3541","0","70.3","46.6","0.5","211","0.0"
"","Tamil Nadu","14002","0","292.6","104.5","-1.8","565","0.0"
"","Pondy","352","0","7.0","7.2","-0.3","16","0.0"
"ER","Bihar","4945","0","97.9","96.7","0.8","50","0.0"
"","DVC","2453","0","50.5","-31.3","10.3","800","0.0"
"","Jharkhand","1000","0","24.7","17.1","-0.5","100","0.0"
"","Odisha","4904","0","96.5","21.9","3.7","200","0.0"
"","West Bengal","8994","0","177.3","77.5","7.2","500","0.0"
"","Sikkim","99","0","0.0","1.2","-1.2","15","0.0"
"NER","Arunachal Pradesh","116","4","2.4","2.4","-0.1","42","0.0"
"","Assam","1742","63","33.0","24.3","3.6","206","1.7"
"","Manipur","188","3","2.2","2.4","-0.2","54","0.0"
"","Meghalaya","312","8","4.8","-0.6","0.5","88","0.0"
"","Mizoram","76","2","1.8","1.0","0.1","16","0.0"
"","Nagaland","148","4","2.4","1.7","-0.4","37","0.0"
"","Tripura","293","3","4.9","4.1","0.8","150","0.1"
