"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7229","0","156.9","81.3","-2.2","250","0.0"
"","Haryana","8203","0","165.3","132.9","0.0","333","0.4"
"","Rajasthan","10442","0","230.6","66.5","-1.4","419","0.0"
"","Delhi","5419","0","110.7","94.6","-1.1","187","0.0"
"","UP","20026","0","395.5","180.6","0.0","397","0.6"
"","Uttarakhand","1985","0","43.0","19.3","-0.1","110","0.0"
"","HP","1335","0","27.4","6.3","0.6","128","0.0"
"","J&K","2080","520","45.0","28.9","-1.1","155","10.6"
"","Chandigarh","241","0","4.9","5.6","-0.7","0","0.0"
"WR","Chhattisgarh","4146","0","95.4","48.8","-3.2","293","0.0"
"","Gujarat","17032","0","379.4","96.4","5.4","616","0.0"
"","MP","9121","0","209.7","100.1","0.0","589","0.0"
"","Maharashtra","22581","0","504.1","143.8","-1.3","997","0.0"
"","Goa","541","0","10.7","11.1","-0.9","39","0.0"
"","DD","327","0","7.3","6.9","0.4","41","0.0"
"","DNH","799","0","18.5","18.6","-0.1","52","0.0"
"","Essar steel","258","0","5.0","5.7","-0.7","138","0.0"
"SR","Andhra Pradesh","9474","0","196.5","47.1","-0.9","354","0.0"
"","Telangana","8046","0","174.8","56.4","0.1","504","0.0"
"","Karnataka","11743","0","226.9","66.6","-1.1","473","0.0"
"","Kerala","4149","0","86.1","56.4","1.3","213","0.0"
"","Tamil Nadu","14659","0","343.7","135.9","-2.1","494","0.0"
"","Pondy","399","0","8.7","8.9","-0.2","39","0.0"
"ER","Bihar","5149","0","92.8","90.9","-0.5","100","0.1"
"","DVC","2978","0","65.9","-43.1","2.1","200","0.0"
"","Jharkhand","1353","0","26.7","16.4","-0.3","50","0.0"
"","Odisha","3706","0","74.0","22.5","0.2","250","0.0"
"","West Bengal","9037","0","183.5","54.8","0.6","400","0.0"
"","Sikkim","85","0","1.1","1.4","-0.4","10","0.0"
"NER","Arunachal Pradesh","114","3","1.9","1.7","0.2","39","0.0"
"","Assam","1446","21","23.9","18.5","0.4","136","0.6"
"","Manipur","168","2","2.4","2.2","0.2","41","0.0"
"","Meghalaya","307","0","5.0","1.7","0.3","96","0.0"
"","Mizoram","97","2","1.8","1.2","0.4","32","0.0"
"","Nagaland","124","3","2.0","2.0","0.1","22","0.0"
"","Tripura","281","1","4.9","4.7","0.1","46","0.0"
