"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4976","0","92.2","32.6","0.7","197"
"","Haryana","6090","336","100.9","67.4","-0.4","240"
"","Rajasthan","9631","40","202.0","69.8","3.9","338"
"","Delhi","3712","0","63.6","52.4","-0.5","204"
"","UP","12017","240","261.3","93.8","0.1","450"
"","Uttarakhand","1960","0","35.1","20.9","0.0","83"
"","HP","1418","0","25.0","20.6","-0.5","153"
"","J&K","2053","513","44.0","38.8","0.9","182"
"","Chandigarh","218","0","3.6","3.6","0.0","36"
"WR","Chhattisgarh","3263","0","74.8","18.1","-1.3","168"
"","Gujarat","13127","0","285.7","80.1","-3.7","367"
"","MP","9696","0","201.6","123.8","-2.5","446"
"","Maharashtra","20954","0","434.0","153.4","5.5","450"
"","Goa","515","0","9.9","8.5","0.7","101"
"","DD","305","0","6.8","6.8","0.0","12"
"","DNH","707","0","16.5","16.6","-0.1","11"
"","Essar steel","483","0","10.2","9.9","0.3","159"
"SR","Andhra Pradesh","7307","0","152.5","26.8","-1.1","440"
"","Telangana","8123","0","164.8","77.2","2.2","260"
"","Karnataka","9392","0","208.3","77.6","4.5","355"
"","Kerala","3591","0","68.6","56.5","2.4","221"
"","Tamil Nadu","12444","0","264.0","142.3","0.0","475"
"","Pondy","304","0","6.0","6.2","-0.2","41"
"ER","Bihar","3502","100","61.8","60.4","-2.0","325"
"","DVC","3039","0","64.3","-31.9","-6.5","285"
"","Jharkhand","1104","0","23.3","16.0","1.0","125"
"","Odisha","3983","0","67.6","14.9","-1.5","365"
"","West Bengal","6959","0","110.8","20.4","-2.9","345"
"","Sikkim","82","0","1.1","1.8","-0.7","25"
"NER","Arunachal Pradesh","91","3","2.1","1.7","0.4","19"
"","Assam","1364","0","21.8","15.7","2.3","158"
"","Manipur","160","2","2.3","2.7","-0.4","4"
"","Meghalaya","285","0","5.8","4.3","-0.1","73"
"","Mizoram","85","1","1.5","1.0","0.4","23"
"","Nagaland","97","3","2.1","1.7","0.2","12"
"","Tripura","213","1","3.6","2.9","0.3","21"
