"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4284","0","79.0","31.1","-0.8","228"
"","Haryana","6018","0","109.4","77.4","0.2","186"
"","Rajasthan","9681","110","201.9","58.0","2.8","360"
"","Delhi","3525","0","60.2","47.5","0.8","223"
"","UP","12300","0","259.5","91.8","3.2","467"
"","Uttarakhand","1973","0","34.9","20.7","0.8","192"
"","HP","1429","0","27.9","20.4","0.7","203"
"","J&K","2306","577","46.3","36.9","3.2","375"
"","Chandigarh","212","0","3.4","3.5","-0.1","39"
"WR","Chhattisgarh","3323","0","71.2","13.9","-1.4","410"
"","Gujarat","13261","0","286.4","81.5","-4.3","473"
"","MP","10674","0","203.7","107.4","-3.5","186"
"","Maharashtra","20271","0","428.0","161.4","0.6","572"
"","Goa","377","0","8.0","8.2","-0.8","75"
"","DD","294","0","6.7","6.6","0.1","44"
"","DNH","749","0","16.9","17.0","-0.1","28"
"","Essar steel","742","0","10.9","9.5","1.5","238"
"SR","Andhra Pradesh","7290","0","156.8","29.4","2.3","523"
"","Telangana","8278","0","165.8","72.1","1.4","713"
"","Karnataka","9466","0","209.4","79.0","3.6","567"
"","Kerala","3383","0","65.5","56.1","2.3","187"
"","Tamil Nadu","12781","0","266.0","130.2","1.7","805"
"","Pondy","286","0","6.0","6.2","-0.2","26"
"ER","Bihar","3466","0","59.6","59.0","-1.0","280"
"","DVC","2913","0","64.6","-32.2","-3.1","180"
"","Jharkhand","1159","0","22.0","16.2","1.4","140"
"","Odisha","3643","0","66.9","11.5","0.6","270"
"","West Bengal","6672","0","113.4","18.6","1.6","290"
"","Sikkim","86","0","1.8","1.5","0.3","25"
"NER","Arunachal Pradesh","105","3","2.0","1.9","0.1","18"
"","Assam","1407","4","22.6","16.7","1.8","153"
"","Manipur","160","2","2.2","2.4","-0.2","11"
"","Meghalaya","277","0","6.2","4.3","0.3","37"
"","Mizoram","90","1","1.4","1.1","0.3","24"
"","Nagaland","107","3","1.7","1.8","-0.2","19"
"","Tripura","214","0","3.3","2.1","-0.1","15"
