"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9071","0","190.0","98.8","0.8","141"
"","Haryana","7688","0","163.6","79.5","-0.8","219"
"","Rajasthan","8025","440","185.7","53.5","2.9","445"
"","Delhi","4525","1","92.6","69.2","-0.7","141"
"","UP","10949","3985","256.2","120.3","4.9","600"
"","Uttarakhand","1656","0","32.7","14.1","0.0","162"
"","HP","1256","0","24.6","4.3","0.7","196"
"","J&K","1490","0","25.9","15.3","0.1","182"
"","Chandigarh","227","0","4.5","4.1","0.3","41"
"WR","Chhattisgarh","2654","0","62.9","23.7","2.1","185"
"","Gujarat","11597","0","261.9","72.1","1.5","466"
"","MP","6825","0","150.1","69.5","-0.4","384"
"","Maharashtra","16856","53","371.7","115.4","2.8","475"
"","Goa","365","0","7.6","6.9","0.3","92"
"","DD","268","0","6.0","5.9","0.1","28"
"","DNH","629","0","14.7","14.7","-0.1","28"
"","Essar steel","399","0","6.4","6.4","0.0","90"
"SR","Andhra Pradesh","5571","300","125.0","23.2","3.0","445"
"","Telangana","6099","200","134.3","65.0","0.4","345"
"","Karnataka","7064","500","145.8","19.7","2.2","274"
"","Kerala","3096","0","56.1","30.9","2.4","267"
"","Tamil Nadu","11675","0","264.2","68.5","-0.8","414"
"","Pondy","282","0","6.1","6.0","0.0","23"
"ER","Bihar","2390","0","50.2","46.9","0.7","200"
"","DVC","2298","0","53.3","-9.6","0.3","385"
"","Jharkhand","965","0","18.5","10.2","-2.0","85"
"","Odisha","3659","0","71.2","11.9","2.4","265"
"","West Bengal","6248","21","111.4","24.2","-3.0","195"
"","Sikkim","73","0","2.9","2.1","0.8","22"
"NER","Arunachal Pradesh","110","4","1.9","2.7","-0.7","3"
"","Assam","1122","144","22.1","14.9","0.4","142"
"","Manipur","123","7","2.3","2.5","-0.2","11"
"","Meghalaya","241","0","4.6","1.0","-0.4","33"
"","Mizoram","66","8","1.1","1.3","-0.2","15"
"","Nagaland","100","9","1.9","1.7","-0.4","14"
"","Tripura","204","16","3.5","1.5","-0.7","42"
