"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4807","0","101.6","55.9","-0.9","207"
"","Haryana","6652","0","110.8","80.6","-2.7","201"
"","Rajasthan","8125","0","174.6","54.1","0.4","213"
"","Delhi","3910","0","81.7","70.8","-0.7","157"
"","UP","13436","0","277.0","107.8","0.5","413"
"","Uttarakhand","1607","0","33.2","24.1","1.1","285"
"","HP","1211","0","23.3","12.5","1.5","196"
"","J&K","2128","532","44.8","25.0","5.3","441"
"","Chandigarh","193","0","3.9","4.0","0.3","18"
"WR","Chhattisgarh","3511","0","89.5","28.8","6.7","390"
"","Gujarat","13684","0","306.2","81.7","4.4","616"
"","MP","7818","0","178.1","106.5","-0.7","379"
"","Maharashtra","19173","0","425.0","133.4","-0.6","688"
"","Goa","468","0","9.7","8.4","0.8","72"
"","DD","306","0","6.9","6.7","0.2","57"
"","DNH","727","0","16.5","16.9","-0.4","12"
"","Essar steel","631","0","12.8","13.3","-0.5","151"
"SR","Andhra Pradesh","7079","0","157.9","27.8","3.2","716"
"","Telangana","6718","0","152.5","98.6","-0.4","276"
"","Karnataka","9268","600","210.1","51.9","4.6","513"
"","Kerala","3951","0","77.2","51.8","1.7","251"
"","Tamil Nadu","14569","0","326.5","154.7","-1.6","583"
"","Pondy","338","0","7.6","7.6","0.0","20"
"ER","Bihar","3236","100","64.6","64.0","-0.8","430"
"","DVC","2943","0","64.2","-41.8","-2.4","170"
"","Jharkhand","1137","0","22.0","14.1","2.9","250"
"","Odisha","3925","0","81.6","19.7","0.2","190"
"","West Bengal","7570","0","150.4","46.0","-1.9","200"
"","Sikkim","74","0","1.0","1.3","-0.4","10"
"NER","Arunachal Pradesh","103","1","1.7","2.1","-0.4","45"
"","Assam","1345","92","20.5","14.2","2.1","147"
"","Manipur","140","1","2.2","2.2","0.0","18"
"","Meghalaya","276","0","3.9","2.8","0.0","69"
"","Mizoram","58","10","1.2","1.3","-0.2","3"
"","Nagaland","115","2","2.1","1.7","0.3","65"
"","Tripura","331","8","3.3","2.8","-1.6","77"
