"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7709","0","164.8","44.1","-0.1","127","0.0"
"","Haryana","7133","0","151.7","85.2","2.3","226","1.7"
"","Rajasthan","9086","544","197.7","77.7","4.8","552","7.2"
"","Delhi","4493","0","95.8","69.2","-1.8","72","0.0"
"","UP","16310","0","370.1","180.3","1.7","713","4.7"
"","Uttarakhand","1832","0","36.6","11.9","0.1","213","0.0"
"","HP","1299","0","23.6","8.5","1.0","150","0.4"
"","J&K","2037","509","40.8","30.4","-0.7","184","9.7"
"","Chandigarh","234","0","4.7","5.1","-0.4","16","0.0"
"WR","Chhattisgarh","3474","0","79.4","19.2","-2.6","44","0.0"
"","Gujarat","17097","0","366.6","126.7","2.7","458","0.0"
"","MP","8466","0","188.8","121.5","-0.1","347","0.0"
"","Maharashtra","17554","0","390.7","143.0","-2.3","681","0.0"
"","Goa","510","0","10.0","9.2","0.4","79","0.0"
"","DD","334","0","7.4","6.8","0.6","61","0.0"
"","DNH","767","0","17.4","16.1","1.2","104","0.0"
"","Essar steel","250","0","4.6","4.7","0.0","140","0.0"
"SR","Andhra Pradesh","6776","0","146.2","31.2","5.8","474","0.0"
"","Telangana","6765","0","147.4","34.2","-1.5","367","0.0"
"","Karnataka","6905","0","139.6","41.6","-0.1","469","0.0"
"","Kerala","3490","0","67.2","45.4","0.9","217","0.0"
"","Tamil Nadu","13241","0","286.4","126.2","4.8","479","0.0"
"","Pondy","360","0","7.4","7.5","-0.1","30","0.0"
"ER","Bihar","4693","0","85.6","80.9","-2.0","150","0.0"
"","DVC","2667","0","66.3","-18.5","0.4","170","0.0"
"","Jharkhand","1097","0","23.6","17.1","0.1","160","0.0"
"","Odisha","4501","0","90.7","43.8","3.0","350","0.0"
"","West Bengal","6328","0","117.6","32.1","-0.1","160","0.0"
"","Sikkim","100","0","1.4","1.2","0.2","10","0.0"
"NER","Arunachal Pradesh","112","4","2.5","2.4","0.1","8","0.1"
"","Assam","1652","88","28.6","23.5","-0.3","134","1.1"
"","Manipur","158","4","2.1","2.3","-0.2","33","0.0"
"","Meghalaya","253","0","5.2","-0.4","1.0","117","0.0"
"","Mizoram","76","4","1.3","1.2","0.0","15","0.0"
"","Nagaland","106","2","1.9","1.8","-0.1","19","0.0"
"","Tripura","245","5","4.4","3.9","-0.3","56","0.0"
