"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","12461","0","281.5","138.3","-1.2","139","0.0"
"","Haryana","10185","0","224.5","152.1","-0.1","184","0.4"
"","Rajasthan","11671","0","255.7","64.2","-2.0","352","0.0"
"","Delhi","6664","0","136.7","114.7","0.7","227","0.0"
"","UP","20399","940","452.6","221.7","2.5","490","7.9"
"","Uttarakhand","2141","0","48.6","18.2","1.3","125","0.0"
"","HP","1534","0","31.5","1.5","1.4","241","0.0"
"","J&K","2252","563","44.6","19.8","-0.4","305","10.6"
"","Chandigarh","355","0","6.8","7.0","-0.2","25","0.0"
"WR","Chhattisgarh","3827","0","89.7","35.4","0.3","314","0.0"
"","Gujarat","14979","0","328.2","59.8","2.8","684","0.0"
"","MP","8097","0","187.4","103.2","0.1","506","0.0"
"","Maharashtra","17431","0","388.5","86.4","-0.6","711","0.0"
"","Goa","541","0","10.9","10.4","-0.1","49","0.0"
"","DD","326","0","7.2","6.9","0.3","50","0.0"
"","DNH","746","0","17.1","17.3","-0.2","32","0.0"
"","Essar steel","325","0","5.4","5.4","0.0","347","0.0"
"SR","Andhra Pradesh","8292","0","184.6","17.1","-0.8","489","0.0"
"","Telangana","6701","0","147.0","38.0","-1.1","628","0.0"
"","Karnataka","9951","0","191.8","67.8","-0.1","807","0.0"
"","Kerala","3788","0","77.2","64.3","1.8","362","0.0"
"","Tamil Nadu","15048","0","339.7","131.8","-0.2","649","0.0"
"","Pondy","411","0","8.6","8.7","-0.1","51","0.0"
"ER","Bihar","5760","0","101.1","102.8","-4.1","50","0.0"
"","DVC","3273","0","62.6","-43.7","-1.3","130","0.0"
"","Jharkhand","1269","0","25.3","15.8","0.0","90","0.0"
"","Odisha","4093","0","90.4","29.0","0.1","220","0.0"
"","West Bengal","8613","0","176.3","59.0","2.5","400","0.0"
"","Sikkim","93","0","1.2","1.4","-0.1","10","0.0"
"NER","Arunachal Pradesh","134","2","2.3","2.7","-0.4","82","0.0"
"","Assam","1759","81","31.1","22.8","2.9","196","2.5"
"","Manipur","177","3","2.8","2.4","0.4","51","0.0"
"","Meghalaya","340","0","5.8","1.4","-0.4","35","0.0"
"","Mizoram","94","1","1.7","1.6","0.0","13","0.0"
"","Nagaland","130","2","2.2","2.4","-0.4","20","0.0"
"","Tripura","286","0","5.4","4.7","-0.1","47","0.0"
