"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5074","0","101.8","40.1","-1.7","21","0.0"
"","Haryana","5836","0","117.4","87.7","1.2","322","0.0"
"","Rajasthan","11609","0","232.4","70.0","1.2","278","0.0"
"","Delhi","3597","0","61.4","58.1","-0.7","158","0.0"
"","UP","14018","0","261.4","107.7","0.1","401","0.0"
"","Uttarakhand","1903","0","35.9","19.8","0.1","82","0.0"
"","HP","1592","0","28.6","19.5","0.0","125","0.0"
"","J&K","2188","547","46.7","41.0","-2.3","105","11.1"
"","Chandigarh","208","0","3.3","3.7","-0.4","0","0.0"
"WR","Chhattisgarh","3866","0","82.4","33.3","-1.1","362","0.0"
"","Gujarat","15051","0","326.2","96.4","2.8","452","0.0"
"","MP","12072","0","226.5","120.3","-0.6","970","0.0"
"","Maharashtra","20813","0","439.4","131.3","1.5","554","0.0"
"","Goa","532","0","10.9","9.9","0.5","78","0.0"
"","DD","300","0","6.7","6.7","0.0","26","0.0"
"","DNH","780","0","18.2","18.1","0.2","72","0.0"
"","Essar steel","625","0","13.9","14.6","-0.7","252","0.0"
"SR","Andhra Pradesh","8780","0","190.1","88.1","1.1","646","0.0"
"","Telangana","9916","0","217.3","87.1","0.8","392","0.0"
"","Karnataka","11760","0","235.1","81.0","1.0","426","0.0"
"","Kerala","3806","0","75.2","57.3","1.1","169","0.0"
"","Tamil Nadu","15042","0","318.5","167.4","0.2","505","0.0"
"","Pondy","379","0","7.6","7.8","-0.2","28","0.0"
"ER","Bihar","4173","0","72.5","67.2","0.0","460","0.0"
"","DVC","3203","0","61.3","-48.5","-0.1","396","0.0"
"","Jharkhand","999","0","17.4","14.1","-3.2","169","0.0"
"","Odisha","4303","0","76.4","26.0","0.1","267","0.0"
"","West Bengal","6267","0","111.8","16.8","-3.3","309","0.0"
"","Sikkim","97","0","1.2","1.8","-0.6","18","0.0"
"NER","Arunachal Pradesh","132","3","1.9","2.5","-0.6","14","0.0"
"","Assam","1408","43","23.7","18.8","0.8","108","0.5"
"","Manipur","186","4","2.7","2.6","0.1","29","0.0"
"","Meghalaya","371","0","6.5","5.1","0.0","35","0.0"
"","Mizoram","93","1","1.9","1.5","0.3","8","0.0"
"","Nagaland","117","2","2.1","1.8","0.2","29","0.0"
"","Tripura","217","0","3.7","1.6","0.2","40","0.0"
