"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4484","0","85.7","42.8","1.0","197"
"","Haryana","6136","0","108.0","63.0","-0.7","190"
"","Rajasthan","9745","0","204.8","71.1","2.6","310"
"","Delhi","3061","142","56.2","41.1","0.8","227"
"","UP","10170","910","224.7","103.3","-0.6","471"
"","Uttarakhand","1746","150","33.5","25.1","1.8","219"
"","HP","1297","0","24.3","18.2","1.0","169"
"","J&K","1944","486","41.9","32.4","1.4","260"
"","Chandigarh","176","0","3.2","3.2","0.3","22"
"WR","Chhattisgarh","2999","96","66.3","20.9","-0.7","171"
"","Gujarat","12378","0","275.9","61.1","-2.5","511"
"","MP","10145","0","218.1","126.0","-1.4","654"
"","Maharashtra","18689","17","404.1","105.0","1.0","362"
"","Goa","431","0","8.8","7.4","1.0","79"
"","DD","297","0","6.6","6.3","0.3","67"
"","DNH","672","0","15.5","15.5","0.0","0"
"","Essar steel","469","0","6.7","5.9","0.8","145"
"SR","Andhra Pradesh","5475","0","117.4","14.8","0.4","1015"
"","Telangana","5807","0","128.8","88.9","1.6","364"
"","Karnataka","7348","500","154.8","31.4","2.1","712"
"","Kerala","3421","0","62.9","45.2","2.4","267"
"","Tamil Nadu","11368","0","228.7","101.4","6.4","527"
"","Pondy","266","0","5.4","5.5","-0.1","33"
"ER","Bihar","3074","100","60.0","59.7","-1.5","175"
"","DVC","2496","0","57.1","-6.4","-0.5","110"
"","Jharkhand","1161","0","23.4","11.4","-1.0","0"
"","Odisha","3539","0","67.9","23.7","1.6","200"
"","West Bengal","6632","0","115.3","23.6","-1.2","145"
"","Sikkim","97","0","1.4","1.0","0.5","37"
"NER","Arunachal Pradesh","104","1","1.8","1.6","0.3","33"
"","Assam","1307","13","21.9","15.4","1.7","201"
"","Manipur","154","1","2.4","2.4","0.0","42"
"","Meghalaya","320","1","5.6","4.2","0.0","10"
"","Mizoram","85","1","1.3","1.2","0.0","25"
"","Nagaland","103","2","1.9","1.5","0.3","60"
"","Tripura","207","1","2.9","0.7","0.4","51"
