"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5335","0","102.4","38.0","2.8","332"
"","Haryana","6272","0","115.2","79.4","0.7","243"
"","Rajasthan","9180","438","199.3","76.9","6.4","423"
"","Delhi","3593","0","60.4","46.8","1.6","317"
"","UP","13584","0","285.7","84.6","0.0","0"
"","Uttarakhand","1860","0","32.8","17.4","0.7","215"
"","HP","1424","0","22.7","21.0","1.7","323"
"","J&K","1934","484","40.8","37.1","0.1","141"
"","Chandigarh","214","0","3.5","3.4","0.1","32"
"WR","Chhattisgarh","3009","0","69.6","13.1","0.7","287"
"","Gujarat","12959","0","277.2","77.5","-1.2","527"
"","MP","10474","0","208.0","116.7","-2.2","367"
"","Maharashtra","20533","0","410.8","122.6","-0.8","644"
"","Goa","430","0","7.8","8.1","-0.9","67"
"","DD","294","0","6.5","6.3","0.2","45"
"","DNH","672","0","15.4","15.4","0.0","58"
"","Essar steel","579","0","10.9","10.7","0.2","190"
"SR","Andhra Pradesh","7068","0","150.5","7.1","2.9","616"
"","Telangana","8025","0","157.0","69.2","1.4","297"
"","Karnataka","9252","0","199.1","67.1","4.6","502"
"","Kerala","3513","0","65.0","55.1","2.4","232"
"","Tamil Nadu","13505","0","290.9","151.1","0.7","504"
"","Pondy","317","0","6.3","6.8","-0.5","18"
"ER","Bihar","3417","0","62.0","60.4","-2.4","150"
"","DVC","2496","0","59.5","-30.7","0.7","250"
"","Jharkhand","1175","100","21.4","14.6","1.1","200"
"","Odisha","4140","0","74.5","26.5","1.0","300"
"","West Bengal","6476","0","100.2","25.7","0.5","330"
"","Sikkim","90","0","1.6","1.7","-0.1","20"
"NER","Arunachal Pradesh","120","2","1.8","1.3","0.5","17"
"","Assam","1340","38","21.1","14.7","2.7","170"
"","Manipur","144","2","2.2","1.8","0.4","19"
"","Meghalaya","285","0","3.1","3.3","-0.2","27"
"","Mizoram","85","1","1.4","0.9","0.4","22"
"","Nagaland","112","1","1.8","1.5","0.3","22"
"","Tripura","207","0","3.6","0.1","2.1","40"
