"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5006","0","98.2","47.7","2.2","227"
"","Haryana","5878","0","103.7","51.5","0.4","262"
"","Rajasthan","9405","0","198.6","71.1","-1.3","137"
"","Delhi","3106","16","58.0","37.4","0.1","178"
"","UP","9927","4150","212.9","99.3","1.4","456"
"","Uttarakhand","1679","150","32.5","23.7","0.6","208"
"","HP","1309","0","24.0","17.7","0.3","102"
"","J&K","1949","0","39.3","30.3","1.5","184"
"","Chandigarh","185","0","3.4","3.4","0.1","17"
"WR","Chhattisgarh","2946","18","62.0","8.2","-0.4","315"
"","Gujarat","12902","0","281.7","71.7","-1.6","388"
"","MP","9187","0","197.7","114.3","-2.1","443"
"","Maharashtra","17534","62","382.3","110.5","-2.3","539"
"","Goa","413","0","8.0","7.4","-0.1","47"
"","DD","258","0","5.2","5.3","-0.2","13"
"","DNH","609","0","13.3","14.0","-0.7","66"
"","Essar steel","394","0","7.9","9.2","-1.4","72"
"SR","Andhra Pradesh","5723","0","130.8","23.8","1.3","324"
"","Telangana","5366","240","122.3","67.4","4.4","290"
"","Karnataka","7631","400","152.8","18.4","2.0","374"
"","Kerala","3321","125","61.2","36.7","2.3","282"
"","Tamil Nadu","11137","763","236.2","66.8","1.1","328"
"","Pondy","309","0","6.0","6.0","0.1","31"
"ER","Bihar","2267","0","49.1","42.3","2.7","300"
"","DVC","2365","0","53.5","-15.4","1.2","200"
"","Jharkhand","1026","0","20.0","9.1","-0.1","130"
"","Odisha","3312","0","64.4","18.0","2.6","400"
"","West Bengal","6247","0","106.3","14.3","1.2","350"
"","Sikkim","98","0","1.4","0.9","0.5","30"
"NER","Arunachal Pradesh","106","0","1.8","1.4","0.4","37"
"","Assam","1190","50","20.5","13.2","2.4","160"
"","Manipur","136","1","2.2","2.2","0.1","31"
"","Meghalaya","279","1","4.5","3.6","-0.3","32"
"","Mizoram","71","4","1.2","1.0","0.1","21"
"","Nagaland","106","3","2.1","1.2","0.4","32"
"","Tripura","207","3","2.5","0.6","-0.3","37"
