"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7116","0","154.9","92.7","-1.3","168"
"","Haryana","7344","0","141.8","91.2","-1.0","207"
"","Rajasthan","8910","0","192.6","69.9","0.4","222"
"","Delhi","5212","0","108.4","86.7","0.0","245"
"","UP","12654","2390","293.8","137.0","-0.5","261"
"","Uttarakhand","1849","75","39.4","18.2","1.4","174"
"","HP","1227","30","25.9","4.3","0.5","98"
"","J&K","1802","450","36.9","21.0","1.1","241"
"","Chandigarh","318","0","6.2","6.0","0.3","32"
"WR","Chhattisgarh","3420","414","77.5","25.8","-2.6","317"
"","Gujarat","13435","24","283.0","33.9","1.8","449"
"","MP","7196","0","148.0","91.7","-2.7","241"
"","Maharashtra","19803","38","411.1","107.3","5.0","673"
"","Goa","420","0","8.4","7.8","-0.1","70"
"","DD","294","0","6.2","6.8","-0.7","17"
"","DNH","706","0","15.3","15.6","0.7","95"
"","Essar steel","404","0","9.7","9.0","0.7","146"
"SR","Andhra Pradesh","6600","0","151.2","31.6","3.4","497"
"","Telangana","5748","136","130.8","78.3","0.6","283"
"","Karnataka","8390","300","181.5","24.9","1.7","863"
"","Kerala","2746","45","64.8","33.6","0.1","293"
"","Tamil Nadu","12962","200","279.7","103.6","-0.4","512"
"","Pondy","321","0","6.7","7.0","-0.3","32"
"ER","Bihar","2952","0","61.3","57.6","1.4","200"
"","DVC","2539","0","59.9","-35.7","-3.0","130"
"","Jharkhand","1088","0","23.4","11.6","-0.1","100"
"","Odisha","4001","0","83.8","26.0","1.5","250"
"","West Bengal","6490","0","140.0","39.0","2.0","200"
"","Sikkim","89","0","1.3","1.1","0.2","25"
"NER","Arunachal Pradesh","107","1","1.1","1.4","-0.3","41"
"","Assam","1240","147","18.4","14.3","-1.0","223"
"","Manipur","134","0","1.9","1.9","-0.1","37"
"","Meghalaya","262","3","5.1","2.5","0.4","35"
"","Mizoram","77","1","1.0","1.1","-0.1","22"
"","Nagaland","104","2","1.9","1.6","0.2","22"
"","Tripura","225","9","3.3","1.3","0.1","33"
