"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4028","0","80.6","46.5","-1.2","118"
"","Haryana","4885","0","83.1","84.0","-1.4","233"
"","Rajasthan","6679","0","138.5","60.0","0.3","256"
"","Delhi","2917","0","57.8","44.9","-1.0","125"
"","UP","9180","2420","209.8","91.6","-2.6","307"
"","Uttarakhand","1480","0","29.7","17.1","1.5","157"
"","HP","1141","0","22.1","10.2","0.0","119"
"","J&K","1773","355","37.4","24.0","1.0","180"
"","Chandigarh","163","0","3.1","3.3","0.3","5"
"WR","Chhattisgarh","3724","96","85.2","32.1","0.4","422"
"","Gujarat","12143","0","276.5","46.6","-0.2","348"
"","MP","6821","0","145.7","80.9","0.4","408"
"","Maharashtra","16547","42","395.1","92.9","4.9","527"
"","Goa","360","0","8.4","6.8","1.1","103"
"","DD","267","0","6.1","5.8","0.3","84"
"","DNH","679","0","16.0","16.0","0.0","49"
"","Essar steel","519","0","10.6","10.6","0.0","78"
"SR","Andhra Pradesh","6555","0","150.0","23.6","1.4","347"
"","Telangana","6556","300","145.6","95.0","2.0","281"
"","Karnataka","8481","500","190.4","29.7","2.8","364"
"","Kerala","3287","30","65.0","39.8","3.3","208"
"","Tamil Nadu","12065","754","280.2","117.5","1.2","475"
"","Pondy","301","0","6.6","6.6","0.0","43"
"ER","Bihar","2534","250","48.1","47.3","0.8","150"
"","DVC","2416","0","54.5","-15.1","-1.4","180"
"","Jharkhand","1007","0","21.1","11.0","-0.9","70"
"","Odisha","3518","200","76.0","19.3","2.9","290"
"","West Bengal","5932","0","121.7","34.2","1.8","200"
"","Sikkim","57","0","0.7","1.3","-0.5","20"
"NER","Arunachal Pradesh","106","1","1.0","1.7","-0.7","36"
"","Assam","877","361","13.0","10.5","-1.9","80"
"","Manipur","62","18","0.9","2.0","-1.1","1"
"","Meghalaya","243","7","3.3","3.3","-1.0","26"
"","Mizoram","55","5","0.7","0.9","-0.2","11"
"","Nagaland","85","1","1.0","1.4","-0.4","33"
"","Tripura","91","62","1.4","-0.4","1.3","106"
