"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5128","0","101.7","66.2","-2.7","67","0.0"
"","Haryana","5245","0","97.2","71.4","0.4","209","0.0"
"","Rajasthan","12307","0","215.6","42.7","-5.7","209","0.0"
"","Delhi","3475","0","62.9","46.8","-0.2","425","0.0"
"","UP","13181","0","230.3","118.3","-0.2","1240","0.0"
"","Uttarakhand","1801","0","34.8","15.7","0.2","160","0.0"
"","HP","1601","0","29.4","21.3","0.6","277","0.0"
"","J&K(UT) and Ladakh(UT)","2606","651","45.7","38.6","-0.3","458","9.1"
"","Chandigarh","209","0","3.3","3.5","-0.1","12","0.0"
"WR","Chhattisgarh","3756","0","85.1","38.4","-1.5","324","0.0"
"","Gujarat","16147","0","354.3","96.8","3.6","709","0.0"
"","MP","12058","0","232.0","116.6","-3.4","401","0.0"
"","Maharashtra","23583","0","491.6","155.2","-2.8","527","0.0"
"","Goa","473","0","10.4","10.2","-0.4","26","0.0"
"","DD","335","0","7.5","7.2","0.3","35","0.0"
"","DNH","823","0","19.5","19.3","0.2","46","0.0"
"","Essar steel","827","0","8.1","8.8","-0.7","254","0.0"
"SR","Andhra Pradesh","9982","0","199.5","81.2","-0.3","378","0.0"
"","Telangana","12667","0","247.3","134.7","-0.7","877","0.0"
"","Karnataka","12703","0","251.9","79.1","-0.2","447","0.0"
"","Kerala","3834","0","79.2","60.8","1.8","223","0.0"
"","Tamil Nadu","15286","0","336.3","195.8","1.5","720","0.0"
"","Pondy","383","0","8.0","8.4","-0.4","34","0.0"
"ER","Bihar","4004","0","73.5","72.8","-1.4","210","0.0"
"","DVC","2974","0","60.3","-30.7","-0.6","235","0.0"
"","Jharkhand","1319","0","20.3","14.7","-1.8","110","0.0"
"","Odisha","3721","0","69.3","4.8","-0.3","225","0.0"
"","West Bengal","6354","0","115.5","31.0","-1.6","220","0.0"
"","Sikkim","143","0","1.7","1.9","-0.2","40","0.0"
"NER","Arunachal Pradesh","122","2","2.1","2.3","-0.3","38","0.0"
"","Assam","1367","20","22.5","16.8","0.1","86","0.5"
"","Manipur","202","3","2.6","2.7","-0.1","26","0.0"
"","Meghalaya","364","0","5.9","3.5","0.5","147","0.1"
"","Mizoram","98","2","1.6","1.5","0.0","20","0.0"
"","Nagaland","124","2","2.1","1.9","0.1","24","0.0"
"","Tripura","225","3","3.5","1.9","0.1","62","0.0"
