"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5367","0","107.0","27.6","0.5","114","0.0"
"","Haryana","5872","0","108.8","60.1","2.0","295","0.7"
"","Rajasthan","9554","0","186.3","59.0","1.4","718","0.0"
"","Delhi","3043","0","55.6","50.9","-0.1","174","0.0"
"","UP","12427","0","270.0","99.0","-0.7","557","0.0"
"","Uttarakhand","1699","0","32.6","20.4","3.6","244","0.0"
"","HP","1369","0","23.6","17.9","0.9","163","0.2"
"","J&K","2297","574","43.0","40.3","-2.5","341","10.1"
"","Chandigarh","155","0","2.7","2.7","-0.1","20","0.0"
"WR","Chhattisgarh","3471","0","77.9","31.4","-1.0","117","0.0"
"","Gujarat","13510","0","297.8","127.6","4.3","390","0.0"
"","MP","9415","0","255.5","94.3","-2.9","303","0.0"
"","Maharashtra","20499","0","438.8","146.6","-0.4","350","0.0"
"","Goa","415","0","8.4","7.9","0.5","53","0.0"
"","DD","307","0","6.8","6.2","0.6","58","0.0"
"","DNH","708","0","16.1","15.2","0.9","95","0.0"
"","Essar steel","470","0","8.8","8.7","0.1","225","0.0"
"SR","Andhra Pradesh","8633","0","173.7","49.9","0.1","617","0.2"
"","Telangana","9465","0","206.6","94.6","0.1","357","0.2"
"","Karnataka","9605","0","213.7","86.4","0.5","333","0.2"
"","Kerala","3522","0","68.0","48.8","1.5","311","0.1"
"","Tamil Nadu","13068","0","292.7","154.0","0.1","467","0.3"
"","Pondy","308","0","6.6","7.0","-0.4","19","0.0"
"ER","Bihar","4127","0","70.1","63.2","-0.1","150","0.0"
"","DVC","2901","0","63.7","-33.4","-1.0","300","0.3"
"","Jharkhand","1136","0","23.7","14.8","-0.6","70","0.0"
"","Odisha","4167","0","83.3","39.9","2.0","400","0.0"
"","West Bengal","6604","0","116.7","17.0","1.2","350","0.0"
"","Sikkim","89","0","1.1","1.6","-0.5","0","0.0"
"NER","Arunachal Pradesh","116","2","2.3","2.0","0.3","59","0.0"
"","Assam","1285","50","20.1","16.7","0.4","146","0.8"
"","Manipur","155","5","2.1","2.4","-0.4","22","0.0"
"","Meghalaya","279","0","5.8","3.7","0.1","57","0.0"
"","Mizoram","78","2","1.3","1.3","0.0","34","0.0"
"","Nagaland","119","3","2.3","1.9","0.1","40","0.0"
"","Tripura","229","0","3.8","2.7","0.7","26","0.0"
