"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8286","0","188.5","104.9","-0.2","120","0.0"
"","Haryana","8444","0","185.0","129.1","2.3","284","0.1"
"","Rajasthan","10401","82","218.7","55.9","0.7","342","0.5"
"","Delhi","6614","0","137.9","111.3","-1.5","312","0.0"
"","UP","18452","0","394.1","172.5","-0.9","220","0.0"
"","Uttarakhand","2017","0","45.0","18.1","1.1","211","0.0"
"","HP","1444","0","28.3","4.5","1.4","171","0.0"
"","J&K","2234","394","46.2","21.3","3.6","626","10.8"
"","Chandigarh","358","0","6.8","6.8","0.1","42","0.0"
"WR","Chhattisgarh","3018","0","67.4","18.9","-3.7","108","0.0"
"","Gujarat","15750","0","352.7","115.8","4.1","371","0.0"
"","MP","7842","0","163.3","44.0","-3.0","376","0.0"
"","Maharashtra","20577","0","462.3","132.4","2.7","438","0.0"
"","Goa","480","0","9.9","8.8","0.4","63","0.0"
"","DD","349","0","7.8","7.1","0.7","51","0.0"
"","DNH","784","0","18.3","17.9","0.3","44","0.0"
"","Essar steel","487","0","10.0","9.8","0.2","155","0.0"
"SR","Andhra Pradesh","7219","0","162.2","23.7","1.6","491","0.0"
"","Telangana","6871","0","136.9","55.5","0.4","509","0.0"
"","Karnataka","7952","0","162.1","51.0","-1.9","454","0.0"
"","Kerala","3265","0","66.0","43.5","0.9","191","0.0"
"","Tamil Nadu","14795","0","323.4","100.4","1.5","746","0.0"
"","Pondy","379","0","8.1","8.3","-0.1","149","0.0"
"ER","Bihar","4603","0","85.9","84.1","-0.3","0","0.0"
"","DVC","3005","0","70.3","-34.8","2.2","0","0.0"
"","Jharkhand","1057","0","22.7","17.0","0.6","0","0.0"
"","Odisha","4591","0","87.5","45.6","-0.6","0","0.0"
"","West Bengal","8510","0","166.1","51.8","3.7","0","0.0"
"","Sikkim","84","0","1.2","1.3","-0.1","0","0.0"
"NER","Arunachal Pradesh","108","2","1.9","3.7","-1.8","14","0.0"
"","Assam","1473","234","25.8","23.3","-3.2","139","3.0"
"","Manipur","138","2","1.9","2.7","-0.9","14","0.0"
"","Meghalaya","293","0","5.6","2.1","-0.8","37","0.0"
"","Mizoram","80","0","1.7","1.4","-0.2","5","0.0"
"","Nagaland","116","4","2.3","2.3","-0.1","36","0.0"
"","Tripura","231","13","2.7","3.8","-0.5","30","0.2"
