"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9946","0","226.2","128.8","-0.6","147"
"","Haryana","8397","50","164.6","136.6","-2.4","149"
"","Rajasthan","7865","0","174.9","70.5","0.5","208"
"","Delhi","5182","0","102.7","84.5","0.4","266"
"","UP","12688","0","253.7","133.1","0.3","422"
"","Uttarakhand","1714","75","36.0","14.8","1.2","169"
"","HP","1238","10","25.8","0.5","0.5","146"
"","J&K","1789","447","35.6","16.9","-3.3","129"
"","Chandigarh","312","0","6.2","6.6","-0.4","10"
"WR","Chhattisgarh","3384","0","72.6","37.3","2.6","290"
"","Gujarat","12750","0","277.3","71.7","-4.5","492"
"","MP","4754","0","103.0","31.4","-4.5","213"
"","Maharashtra","17456","0","382.5","117.2","1.0","396"
"","Goa","435","0","9.2","6.9","1.7","110"
"","DD","310","0","6.5","6.0","0.6","29"
"","DNH","721","0","16.1","16.3","-0.2","19"
"","Essar steel","543","0","11.1","12.1","-1.0","198"
"SR","Andhra Pradesh","7540","0","175.9","7.4","4.8","609"
"","Telangana","7836","0","174.6","120.3","2.0","393"
"","Karnataka","8642","0","185.1","65.0","-0.8","470"
"","Kerala","3327","75","64.6","44.8","0.6","160"
"","Tamil Nadu","14279","0","315.4","114.7","1.7","578"
"","Pondy","357","0","7.7","7.5","0.2","57"
"ER","Bihar","3345","200","65.1","65.4","-2.5","0"
"","DVC","2605","0","55.6","-16.5","0.6","100"
"","Jharkhand","988","0","19.8","15.5","-0.4","40"
"","Odisha","3922","0","75.4","19.7","-0.7","100"
"","West Bengal","7840","0","149.1","47.9","5.1","250"
"","Sikkim","90","0","1.3","1.6","-0.3","0"
"NER","Arunachal Pradesh","98","4","2.0","1.8","0.2","5"
"","Assam","1569","76","31.7","21.9","4.8","188"
"","Manipur","129","8","1.9","2.1","-0.2","8"
"","Meghalaya","268","0","4.8","0.0","1.1","31"
"","Mizoram","75","2","1.2","1.0","0.2","21"
"","Nagaland","101","4","1.9","1.6","0.3","9"
"","Tripura","243","10","4.2","3.5","1.2","23"
