"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9872","0","223.3","132.9","-0.2","73","0.0"
"","Haryana","7506","0","148.6","132.8","0.2","194","0.2"
"","Rajasthan","9598","0","204.3","62.6","0.6","268","0.0"
"","Delhi","4507","0","94.1","76.4","-1.0","105","0.0"
"","UP","15595","150","308.6","159.3","-0.2","393","0.0"
"","Uttarakhand","1804","0","38.4","14.8","0.9","218","0.0"
"","HP","1317","0","27.6","-1.0","1.3","220","0.0"
"","J&K","2023","506","39.6","20.2","-4.8","76","9.4"
"","Chandigarh","250","0","4.9","5.8","-0.9","-15","0.0"
"WR","Chhattisgarh","3743","0","83.9","13.5","-2.4","255","0.0"
"","Gujarat","12402","0","274.0","60.9","4.1","560","0.0"
"","MP","7347","0","160.9","73.6","-3.3","294","0.0"
"","Maharashtra","19838","0","432.4","126.9","1.2","548","0.0"
"","Goa","403","0","11.3","8.9","1.7","58","0.0"
"","DD","349","0","7.7","6.7","1.1","108","0.0"
"","DNH","795","0","18.4","17.1","1.4","94","0.0"
"","Essar steel","488","0","10.0","10.0","0.0","174","0.0"
"SR","Andhra Pradesh","8832","0","192.1","40.4","3.0","498","0.0"
"","Telangana","10143","0","218.2","98.1","0.7","480","0.0"
"","Karnataka","9146","0","194.4","53.5","3.4","492","0.0"
"","Kerala","3291","0","66.6","33.0","0.9","248","0.0"
"","Tamil Nadu","14865","0","315.1","116.9","1.4","495","0.0"
"","Pondy","333","20","7.2","7.2","0.0","49","0.1"
"ER","Bihar","4714","0","87.6","88.9","-1.2","50","0.0"
"","DVC","2927","0","67.8","-24.2","3.7","250","0.9"
"","Jharkhand","1221","0","23.3","17.6","-0.4","50","0.0"
"","Odisha","4655","0","91.3","27.6","0.7","300","0.0"
"","West Bengal","8537","0","169.5","70.5","3.6","300","0.0"
"","Sikkim","87","0","1.1","1.3","-0.2","10","0.0"
"NER","Arunachal Pradesh","125","1","2.3","2.5","-0.1","30","0.0"
"","Assam","1809","63","35.7","28.4","2.0","92","0.9"
"","Manipur","176","2","2.4","2.5","-0.1","40","0.0"
"","Meghalaya","308","0","5.9","-0.2","0.3","38","0.0"
"","Mizoram","79","0","1.4","0.9","0.1","19","0.0"
"","Nagaland","118","2","2.2","1.8","0.0","24","0.0"
"","Tripura","260","5","4.9","4.1","1.3","47","0.1"
