"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8153","0","174.5","112.0","0.7","193"
"","Haryana","7840","0","148.1","132.2","-3.7","203"
"","Rajasthan","7919","0","166.8","64.5","3.7","387"
"","Delhi","4813","0","92.2","79.2","0.5","213"
"","UP","12515","0","253.4","132.4","1.6","844"
"","Uttarakhand","1643","0","33.5","16.7","-0.6","255"
"","HP","1230","0","25.1","5.2","3.2","474"
"","J&K","1492","373","31.2","12.0","-3.3","213"
"","Chandigarh","265","0","5.5","6.0","-0.5","9"
"WR","Chhattisgarh","3238","0","71.8","16.4","1.5","276"
"","Gujarat","11330","0","256.8","39.9","-2.7","506"
"","MP","6174","0","125.1","62.4","-1.4","457"
"","Maharashtra","16333","0","357.3","119.5","5.2","1096"
"","Goa","399","0","8.0","6.7","0.6","129"
"","DD","300","0","6.6","6.1","0.5","67"
"","DNH","729","0","16.7","17.0","-0.3","0"
"","Essar steel","454","0","9.3","9.8","-0.4","120"
"SR","Andhra Pradesh","6342","0","195.0","26.9","1.6","674"
"","Telangana","6634","0","142.6","87.6","-0.4","402"
"","Karnataka","8060","0","161.7","64.7","0.8","584"
"","Kerala","3211","0","60.4","41.6","1.0","294"
"","Tamil Nadu","13105","0","285.8","111.7","1.0","783"
"","Pondy","339","0","7.2","7.4","-0.2","41"
"ER","Bihar","3374","0","63.8","64.4","-2.8","280"
"","DVC","2929","0","61.8","-30.8","-0.4","200"
"","Jharkhand","1084","0","19.9","17.0","-0.1","90"
"","Odisha","3920","0","79.4","24.9","3.0","340"
"","West Bengal","7601","0","145.7","37.0","4.9","350"
"","Sikkim","85","0","1.5","1.4","0.1","24"
"NER","Arunachal Pradesh","98","3","1.8","2.1","-0.2","16"
"","Assam","1527","61","26.4","19.5","1.7","437"
"","Manipur","122","5","1.9","1.9","-0.1","62"
"","Meghalaya","248","0","3.8","0.4","-0.2","26"
"","Mizoram","75","2","1.2","1.0","0.1","35"
"","Nagaland","106","3","1.7","1.7","-0.1","26"
"","Tripura","230","1","3.3","3.3","-0.4","149"
