"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5113","0","95.3","32.3","0.0","91","0.0"
"","Haryana","5737","0","107.2","63.9","1.5","262","0.0"
"","Rajasthan","11432","0","221.5","59.6","-1.8","309","0.0"
"","Delhi","3474","0","58.6","43.2","-1.1","159","0.0"
"","UP","12551","0","239.0","90.9","0.1","452","0.0"
"","Uttarakhand","1806","0","33.4","19.9","-0.4","102","0.0"
"","HP","1368","22","25.5","21.3","-1.1","97","0.5"
"","J&K","2575","644","51.6","46.4","-0.3","430","11.5"
"","Chandigarh","205","0","3.3","3.6","-0.4","23","0.0"
"WR","Chhattisgarh","3095","0","64.5","17.6","-1.6","366","0.0"
"","Gujarat","14172","0","297.7","69.2","-1.4","677","0.0"
"","MP","11449","0","214.8","108.7","-2.4","687","0.0"
"","Maharashtra","16719","0","351.6","90.8","-0.7","504","0.0"
"","Goa","532","0","11.5","9.2","1.7","45","0.0"
"","DD","289","0","4.9","4.7","0.2","29","0.0"
"","DNH","738","0","14.9","14.9","0.0","44","0.0"
"","Essar steel","529","0","10.2","9.6","0.6","311","0.0"
"SR","Andhra Pradesh","8180","0","168.6","71.5","1.2","485","0.0"
"","Telangana","7797","0","157.7","79.0","-0.2","423","0.0"
"","Karnataka","10584","0","202.8","83.4","0.0","486","0.0"
"","Kerala","3295","0","64.6","52.7","0.8","165","0.0"
"","Tamil Nadu","12940","0","283.2","152.5","-0.1","495","0.0"
"","Pondy","317","0","6.4","6.9","-0.6","30","0.0"
"ER","Bihar","3888","0","69.0","65.3","-0.3","460","0.0"
"","DVC","3031","0","65.0","-40.7","0.0","396","0.0"
"","Jharkhand","1129","0","23.5","21.7","0.2","169","0.0"
"","Odisha","3977","0","84.1","33.4","1.1","267","0.0"
"","West Bengal","6039","0","114.8","21.2","0.8","309","0.0"
"","Sikkim","89","0","1.2","1.6","-0.5","18","0.0"
"NER","Arunachal Pradesh","112","2","2.2","2.0","0.2","38","0.0"
"","Assam","1289","10","22.6","17.0","1.2","110","0.0"
"","Manipur","198","2","2.6","2.9","-0.4","21","0.0"
"","Meghalaya","363","0","6.3","5.2","0.0","41","0.0"
"","Mizoram","101","1","2.0","1.7","0.0","15","0.0"
"","Nagaland","118","2","2.2","2.0","0.0","56","0.0"
"","Tripura","215","1","3.4","3.8","0.0","35","0.0"
