"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6527","0","141.1","32.2","-1.2","153","0.0"
"","Haryana","7029","188","132.6","109.1","0.4","238","0.6"
"","Rajasthan","9467","0","207.5","49.8","0.6","301","0.0"
"","Delhi","4398","0","93.3","69.2","-0.9","99","0.0"
"","UP","16295","0","350.8","160.0","0.1","346","1.7"
"","Uttarakhand","1762","0","36.3","14.8","1.9","445","3.3"
"","HP","1402","0","27.5","7.7","0.7","180","0.0"
"","J&K","1997","499","39.9","27.9","-3.7","468","9.5"
"","Chandigarh","225","0","4.4","4.8","-0.4","10","0.0"
"WR","Chhattisgarh","4380","0","100.6","29.6","-0.6","450","0.8"
"","Gujarat","17250","0","388.6","117.1","6.3","712","0.0"
"","MP","9185","0","201.8","82.4","3.4","600","0.0"
"","Maharashtra","21970","0","481.5","178.3","3.4","600","0.0"
"","Goa","460","0","12.3","9.4","-0.3","85","0.0"
"","DD","303","0","6.6","5.5","1.1","123","0.0"
"","DNH","777","0","18.3","16.9","1.4","127","0.0"
"","Essar steel","549","0","11.1","11.5","-0.4","226","0.0"
"SR","Andhra Pradesh","7985","0","176.0","56.7","1.3","479","0.0"
"","Telangana","10134","0","217.1","99.4","2.2","498","0.0"
"","Karnataka","8185","0","171.8","39.0","-0.8","367","0.0"
"","Kerala","3388","0","69.4","42.5","0.9","172","0.0"
"","Tamil Nadu","13793","0","306.4","176.2","-1.2","493","0.0"
"","Pondy","355","0","7.6","7.4","0.1","43","0.0"
"ER","Bihar","5062","0","101.4","97.7","1.0","100","0.0"
"","DVC","2903","0","60.7","-18.9","3.9","250","0.0"
"","Jharkhand","1000","0","24.9","18.1","1.0","100","0.0"
"","Odisha","4664","0","98.7","27.1","6.6","800","0.0"
"","West Bengal","8955","0","176.3","73.9","3.5","400","0.0"
"","Sikkim","91","0","1.1","1.1","0.0","60","0.0"
"NER","Arunachal Pradesh","123","4","2.3","2.2","0.1","49","0.0"
"","Assam","1749","84","30.6","24.8","0.7","193","1.3"
"","Manipur","160","5","2.3","2.2","0.1","31","0.0"
"","Meghalaya","285","0","5.0","0.8","0.2","58","0.0"
"","Mizoram","72","3","1.6","0.9","0.3","25","0.0"
"","Nagaland","120","6","2.2","1.6","0.3","47","0.0"
"","Tripura","282","2","4.9","3.8","0.2","115","0.0"
