"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6159","0","118.0","59.6","-2.0","8","0.0"
"","Haryana","6900","0","132.1","81.7","-0.1","184","0.0"
"","Rajasthan","13658","0","241.9","79.8","-1.6","288","0.0"
"","Delhi","4215","0","71.1","60.7","-0.7","255","0.0"
"","UP","15743","0","294.2","121.0","-1.7","532","0.0"
"","Uttarakhand","2102","0","40.1","22.6","0.7","151","0.0"
"","HP","1635","7","30.1","24.1","-0.6","90","0.1"
"","J&K(UT) and Ladakh(UT)","2934","734","53.3","45.6","2.3","620","12.7"
"","Chandigarh","246","0","4.0","4.0","0.1","28","0.0"
"WR","Chhattisgarh","3414","0","73.1","19.1","-0.3","578","0.0"
"","Gujarat","15441","0","319.4","83.3","0.8","583","0.0"
"","MP","12714","0","230.3","116.7","-4.5","471","0.0"
"","Maharashtra","20301","0","408.1","129.5","-3.2","666","0.0"
"","Goa","491","0","12.7","9.8","2.3","40","0.0"
"","DD","317","0","7.2","6.7","0.5","41","0.0"
"","DNH","786","0","18.3","18.4","-0.1","39","0.0"
"","Essar steel","307","0","5.7","5.4","0.3","306","0.0"
"SR","Andhra Pradesh","8004","0","166.4","67.4","-0.6","429","0.0"
"","Telangana","9618","0","191.9","99.8","1.0","530","0.0"
"","Karnataka","12205","0","217.4","57.5","0.0","612","0.0"
"","Kerala","3654","0","74.9","57.6","0.8","228","0.0"
"","Tamil Nadu","14397","0","294.2","171.0","0.8","485","0.0"
"","Pondy","351","0","7.0","7.4","-0.4","40","0.0"
"ER","Bihar","4258","0","75.3","74.9","-0.9","250","0.0"
"","DVC","3043","0","63.2","-30.7","-0.3","200","0.0"
"","Jharkhand","1232","0","23.9","19.1","-0.7","100","0.0"
"","Odisha","3534","0","64.0","0.0","-0.5","200","0.0"
"","West Bengal","5978","0","109.3","24.1","-0.3","200","0.0"
"","Sikkim","123","0","1.5","1.6","-0.1","50","0.0"
"NER","Arunachal Pradesh","123","1","2.2","2.1","0.0","32","0.0"
"","Assam","1343","17","21.4","18.2","-0.4","130","0.7"
"","Manipur","215","2","2.5","2.9","-0.4","48","0.0"
"","Meghalaya","368","0","6.1","3.1","0.6","68","0.5"
"","Mizoram","106","1","1.8","1.4","0.0","18","0.0"
"","Nagaland","128","2","2.3","2.0","0.1","16","0.0"
"","Tripura","218","0","3.3","1.4","-0.4","48","0.0"
