"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9930","0","227.1","130.6","-0.3","186"
"","Haryana","8945","0","185.0","135.9","-2.3","179"
"","Rajasthan","7894","0","169.4","53.9","0.8","196"
"","Delhi","5327","0","107.9","88.1","-1.0","237"
"","UP","14849","140","319.8","147.3","0.7","384"
"","Uttarakhand","1930","75","40.7","20.0","0.2","114"
"","HP","1267","0","26.1","3.2","0.9","222"
"","J&K","1504","376","32.9","15.4","-4.7","143"
"","Chandigarh","358","0","6.8","6.7","0.1","27"
"WR","Chhattisgarh","3305","50","74.7","24.3","1.1","333"
"","Gujarat","10892","0","241.9","60.4","-0.3","682"
"","MP","5945","0","120.5","64.5","-5.2","526"
"","Maharashtra","15541","0","331.7","84.6","4.5","861"
"","Goa","410","0","8.8","7.0","1.2","71"
"","DD","259","0","5.9","5.2","0.6","69"
"","DNH","725","0","16.6","16.9","-0.3","12"
"","Essar steel","538","0","10.5","10.6","-0.2","161"
"SR","Andhra Pradesh","6919","0","151.2","26.1","0.9","579"
"","Telangana","6009","0","128.6","78.4","1.9","257"
"","Karnataka","7858","250","161.7","56.5","3.9","554"
"","Kerala","3210","0","59.5","38.9","1.7","468"
"","Tamil Nadu","14559","0","315.1","120.0","-1.2","703"
"","Pondy","345","0","7.3","7.5","-0.2","14"
"ER","Bihar","3480","0","74.2","71.7","0.3","120"
"","DVC","2663","0","62.0","-25.0","2.3","110"
"","Jharkhand","1029","0","23.3","15.6","0.6","50"
"","Odisha","4001","0","83.3","27.5","3.7","170"
"","West Bengal","7803","0","156.2","39.0","4.9","220"
"","Sikkim","88","0","1.4","1.3","0.1","25"
"NER","Arunachal Pradesh","98","5","1.7","1.7","0.0","40"
"","Assam","1566","51","30.0","22.1","3.6","281"
"","Manipur","137","4","1.7","2.0","-0.3","23"
"","Meghalaya","292","0","4.8","0.4","0.6","96"
"","Mizoram","77","2","1.2","1.0","0.2","29"
"","Nagaland","99","4","1.6","1.7","-0.1","3"
"","Tripura","255","0","4.2","3.4","0.7","71"
