"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5160","0","101.5","45.9","2.8","346"
"","Haryana","5512","0","106.2","41.9","0.7","250"
"","Rajasthan","8776","0","187.9","79.9","-2.1","224"
"","Delhi","3200","0","59.2","42.3","2.2","484"
"","UP","9895","1765","216.1","82.9","-3.1","343"
"","Uttarakhand","1576","75","30.1","19.4","-0.3","91"
"","HP","1295","0","24.5","18.1","1.4","177"
"","J&K","1883","100","38.6","28.8","3.8","287"
"","Chandigarh","185","0","3.4","3.1","0.3","27"
"WR","Chhattisgarh","2748","2","60.1","10.9","-1.5","256"
"","Gujarat","10401","0","243.0","41.9","-0.3","416"
"","MP","9585","0","199.9","110.7","-2.5","306"
"","Maharashtra","16951","477","356.5","110.8","1.5","637"
"","Goa","389","0","7.8","7.5","-0.1","5"
"","DD","238","0","5.8","6.0","-0.2","11"
"","DNH","597","0","14.1","14.0","0.1","58"
"","Essar steel","246","0","5.5","5.2","0.4","25"
"SR","Andhra Pradesh","10693","50","243.9","85.5","5.2","417"
"","Karnataka","8680","300","169.4","24.5","1.6","382"
"","Kerala","3202","150","58.1","36.5","2.5","261"
"","Tamil Nadu","10528","720","230.8","76.7","1.5","547"
"","Pondy","282","0","5.3","6.0","-0.6","73"
"ER","Bihar","1927","100","39.1","35.7","0.8","200"
"","DVC","2584","0","56.1","-15.8","0.8","225"
"","Jharkhand","980","22","20.9","10.2","-0.7","120"
"","Odisha","3260","0","61.6","13.6","0.5","260"
"","West Bengal","6028","0","102.4","22.6","5.2","320"
"","Sikkim","104","0","1.3","1.2","0.0","30"
"NER","Arunachal Pradesh","116","9","1.6","1.1","0.6","59"
"","Assam","1020","112","17.6","10.6","1.6","223"
"","Manipur","108","2","1.4","1.5","-0.1","54"
"","Meghalaya","295","3","5.0","2.6","0.4","77"
"","Mizoram","63","2","1.2","0.9","0.0","22"
"","Nagaland","97","3","1.5","1.3","-0.1","25"
"","Tripura","182","3","3.5","-0.1","1.1","43"
