"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5797","0","108.0","36.7","0.6","277"
"","Haryana","6536","0","119.1","67.2","0.0","159"
"","Rajasthan","10049","0","214.1","58.8","2.4","429"
"","Delhi","3711","0","63.8","53.8","-0.7","226"
"","UP","13913","0","287.4","95.8","0.0","853"
"","Uttarakhand","1971","0","36.1","23.6","-0.8","116"
"","HP","1368","75","27.5","21.6","1.2","147"
"","J&K","2073","518","42.6","39.9","-1.4","148"
"","Chandigarh","224","0","3.8","3.9","-0.1","12"
"WR","Chhattisgarh","3257","0","73.7","15.7","-1.4","288"
"","Gujarat","13502","0","291.2","83.7","-0.3","518"
"","MP","9995","0","212.5","124.2","-3.2","707"
"","Maharashtra","20511","17","426.7","153.3","-1.6","668"
"","Goa","443","0","9.2","8.2","0.4","40"
"","DD","306","0","6.7","6.6","0.2","23"
"","DNH","737","0","16.8","17.0","-0.2","24"
"","Essar steel","620","0","12.5","10.7","1.7","235"
"SR","Andhra Pradesh","7109","0","147.7","23.5","2.2","342"
"","Telangana","8097","0","159.7","74.8","2.5","382"
"","Karnataka","9392","0","201.5","73.0","3.0","477"
"","Kerala","3485","0","65.1","54.1","2.5","232"
"","Tamil Nadu","13273","0","268.7","130.8","-5.0","714"
"","Pondy","297","0","6.0","6.2","-0.2","23"
"ER","Bihar","3516","100","64.3","59.8","0.7","389"
"","DVC","2654","0","62.5","-30.2","0.6","435"
"","Jharkhand","1223","0","23.0","15.6","1.3","156"
"","Odisha","3706","0","64.3","11.9","-1.5","356"
"","West Bengal","6892","0","111.5","30.3","0.8","398"
"","Sikkim","83","0","1.1","1.5","-0.4","25"
"NER","Arunachal Pradesh","105","4","2.0","1.9","0.2","8"
"","Assam","1329","17","22.6","16.1","2.0","58"
"","Manipur","144","1","2.4","2.3","0.1","18"
"","Meghalaya","298","0","4.9","4.6","-0.2","55"
"","Mizoram","86","0","1.5","1.1","0.3","24"
"","Nagaland","105","1","1.9","1.8","0.0","20"
"","Tripura","210","0","3.4","2.0","0.2","38"
