"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9919","0","217.8","120.3","0.4","161"
"","Haryana","8233","0","171.5","124.6","-1.5","136"
"","Rajasthan","7238","0","161.1","55.3","2.5","371"
"","Delhi","5229","2","107.3","89.1","-1.2","189"
"","UP","11963","3870","276.6","140.1","1.9","509"
"","Uttarakhand","1813","75","38.8","15.2","1.5","281"
"","HP","1213","0","25.4","1.7","0.6","123"
"","J&K","1848","462","35.1","19.9","0.1","244"
"","Chandigarh","298","0","6.0","6.2","0.3","13"
"WR","Chhattisgarh","3164","96","70.1","19.8","1.7","123"
"","Gujarat","11264","0","252.8","54.2","-1.9","471"
"","MP","6375","0","127.7","78.7","-1.8","178"
"","Maharashtra","16990","46","365.6","105.9","0.0","464"
"","Goa","346","0","7.8","6.4","0.8","56"
"","DD","292","0","6.6","6.2","0.5","24"
"","DNH","681","0","15.9","16.3","-0.5","13"
"","Essar steel","429","0","7.4","7.4","0.1","199"
"SR","Andhra Pradesh","6337","0","143.2","28.0","3.1","603"
"","Telangana","6157","0","141.1","91.4","2.8","259"
"","Karnataka","8564","400","175.6","29.7","2.7","345"
"","Kerala","3127","0","57.5","33.5","1.2","295"
"","Tamil Nadu","12983","0","273.7","92.7","0.9","509"
"","Pondy","318","20","7.0","7.0","0.1","32"
"ER","Bihar","2824","0","59.2","58.2","-1.1","200"
"","DVC","2387","0","56.2","-18.8","-3.6","150"
"","Jharkhand","1199","0","20.9","14.5","-0.1","200"
"","Odisha","3457","0","70.5","17.6","0.3","100"
"","West Bengal","6803","0","132.5","48.8","4.2","200"
"","Sikkim","88","0","1.2","0.9","0.3","25"
"NER","Arunachal Pradesh","80","19","1.0","1.9","-0.9","2"
"","Assam","1209","224","23.3","18.1","0.5","163"
"","Manipur","139","0","1.7","2.2","-0.5","25"
"","Meghalaya","289","1","4.8","0.4","-0.5","58"
"","Mizoram","71","7","1.2","1.1","0.1","22"
"","Nagaland","132","0","2.1","1.8","0.2","65"
"","Tripura","194","23","3.6","1.3","0.6","85"
