"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5841","0","118.3","85.8","0.1","151"
"","Haryana","6677","6","133.1","71.3","-0.8","172"
"","Rajasthan","7290","0","161.3","56.6","-3.6","10"
"","Delhi","4778","13","122.0","76.8","0.1","208"
"","UP","10333","4330","249.2","124.4","4.1","669"
"","Uttarakhand","1642","70","35.8","14.8","0.0","89"
"","HP","1155","49","24.7","0.1","-0.9","10"
"","J&K","1011","100","18.2","10.4","-2.8","96"
"","Chandigarh","247","0","5.0","5.0","0.0","34"
"WR","Chhattisgarh","2952","42","66.2","15.6","-1.2","197"
"","Gujarat","9009","0","194.7","60.9","-2.7","311"
"","MP","6119","307","129.4","52.8","8.9","755"
"","Maharashtra","15632","50","323.3","85.3","2.1","213"
"","Goa","392","0","8.1","7.3","0.7","14"
"","DD","263","0","5.9","5.7","0.2","55"
"","DNH","628","0","14.5","14.9","-0.4","12"
"","Essar steel","312","0","6.9","7.1","-0.2","106"
"SR","Andhra Pradesh","5799","0","134.2","27.5","2.2","232"
"","Telangana","6214","0","134.1","58.6","-1.6","360"
"","Karnataka","7535","500","150.5","19.9","0.3","249"
"","Kerala","3031","75","55.6","25.8","1.7","374"
"","Tamil Nadu","12159","0","268.0","63.5","-4.2","311"
"","Pondy","312","35","6.5","6.4","0.0","29"
"ER","Bihar","2243","100","49.0","47.1","1.9","280"
"","DVC","2668","80","56.2","-4.9","-1.4","190"
"","Jharkhand","971","0","20.5","10.3","0.0","50"
"","Odisha","3275","320","72.5","18.9","2.3","460"
"","West Bengal","7371","16","144.2","51.9","2.7","380"
"","Sikkim","92","0","1.4","1.3","0.0","25"
"NER","Arunachal Pradesh","111","3","1.8","1.9","-0.1","29"
"","Assam","1150","259","23.8","14.8","2.3","162"
"","Manipur","116","2","1.7","2.3","-0.6","41"
"","Meghalaya","248","12","4.4","0.1","-0.4","42"
"","Mizoram","74","1","1.1","1.1","-0.1","14"
"","Nagaland","105","2","1.9","1.4","0.0","30"
"","Tripura","214","14","3.1","1.3","-0.4","36"
