"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4684","0","92.2","29.6","-1.9","156"
"","Haryana","5832","0","109.4","75.9","0.0","295"
"","Rajasthan","9239","433","206.0","65.1","0.2","214"
"","Delhi","3361","0","55.1","43.7","-0.2","238"
"","UP","13482","0","272.8","86.6","0.7","414"
"","Uttarakhand","1577","0","28.8","15.2","-2.4","115"
"","HP","1163","0","23.7","20.1","-1.0","163"
"","J&K","1724","431","36.5","39.7","-7.2","0"
"","Chandigarh","168","0","3.0","3.3","-0.3","26"
"WR","Chhattisgarh","3144","0","69.5","10.5","0.2","275"
"","Gujarat","12920","0","267.2","69.5","-1.1","441"
"","MP","11465","0","220.7","124.0","-3.8","310"
"","Maharashtra","19152","8","387.3","122.7","2.1","664"
"","Goa","364","0","9.3","6.9","-1.0","69"
"","DD","261","0","6.0","6.0","0.0","22"
"","DNH","680","0","15.7","15.8","-0.2","28"
"","Essar steel","517","0","9.4","9.6","-0.2","189"
"SR","Andhra Pradesh","6413","0","138.6","6.9","0.5","363"
"","Telangana","7473","0","145.2","79.7","1.2","550"
"","Karnataka","8936","0","178.6","64.8","-2.1","568"
"","Kerala","3006","0","58.2","52.3","1.9","189"
"","Tamil Nadu","11633","0","261.7","136.3","1.8","491"
"","Pondy","248","0","6.0","6.2","-0.3","36"
"ER","Bihar","3571","400","60.7","58.5","1.0","380"
"","DVC","2609","0","61.8","-30.7","-2.4","102"
"","Jharkhand","1103","0","20.0","14.9","-0.5","208"
"","Odisha","3830","0","68.2","15.2","4.6","227"
"","West Bengal","5674","0","95.7","20.1","5.0","212"
"","Sikkim","83","0","1.6","1.4","0.2","10"
"NER","Arunachal Pradesh","130","2","1.8","1.8","0.0","5"
"","Assam","1323","24","21.2","16.3","1.2","120"
"","Manipur","138","1","2.1","2.6","-0.5","10"
"","Meghalaya","251","0","5.8","4.6","0.7","25"
"","Mizoram","70","2","1.3","1.6","-0.4","16"
"","Nagaland","92","2","1.5","1.8","-0.4","21"
"","Tripura","203","1","4.3","1.3","1.3","68"
