"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10612","0","243.0","129.0","-1.1","45","0.0"
"","Haryana","9543","0","208.4","152.9","-0.5","104","0.0"
"","Rajasthan","11097","0","245.5","71.2","-2.0","372","0.0"
"","Delhi","5829","0","121.0","98.3","-0.6","203","0.0"
"","UP","17764","0","351.9","157.5","-1.4","385","0.0"
"","Uttarakhand","1871","0","37.7","12.8","-0.9","102","0.0"
"","HP","1517","0","31.5","5.6","1.7","172","0.0"
"","J&K","2928","586","42.2","18.7","0.5","277","10.1"
"","Chandigarh","279","0","5.8","6.4","-0.6","4","0.0"
"WR","Chhattisgarh","4023","0","90.6","38.2","-0.9","200","0.0"
"","Gujarat","14370","0","316.1","89.2","2.7","478","0.0"
"","MP","8213","0","169.8","64.7","-2.5","516","0.0"
"","Maharashtra","18468","0","399.2","162.0","-2.6","689","0.0"
"","Goa","541","0","11.5","11.0","-0.1","66","0.0"
"","DD","337","0","7.4","6.9","0.6","52","0.0"
"","DNH","811","0","18.7","18.7","0.0","42","0.0"
"","Essar steel","363","0","5.6","5.6","0.0","321","0.0"
"SR","Andhra Pradesh","7445","0","159.2","44.1","-0.7","724","0.1"
"","Telangana","8043","0","161.5","42.8","-2.8","578","0.1"
"","Karnataka","9343","0","177.7","55.7","1.0","909","0.1"
"","Kerala","3398","0","68.4","46.0","1.4","171","0.0"
"","Tamil Nadu","13510","0","282.1","113.5","0.5","566","0.1"
"","Pondy","371","0","7.5","7.6","-0.1","37","0.0"
"ER","Bihar","5039","0","79.2","78.0","-0.9","130","0.0"
"","DVC","2816","0","61.1","-21.8","-0.2","190","0.0"
"","Jharkhand","1220","0","25.4","17.0","-0.6","110","0.0"
"","Odisha","5147","0","105.7","29.6","6.7","473","0.5"
"","West Bengal","8214","0","164.1","62.6","0.5","260","0.0"
"","Sikkim","100","0","1.2","1.2","-0.1","20","0.0"
"NER","Arunachal Pradesh","129","1","2.3","2.8","-0.5","41","0.0"
"","Assam","1788","88","33.1","27.9","0.9","120","1.0"
"","Manipur","165","1","2.4","2.3","0.1","28","0.0"
"","Meghalaya","308","0","5.3","0.9","-0.1","58","0.0"
"","Mizoram","91","1","1.6","0.6","0.8","19","0.0"
"","Nagaland","133","1","2.3","2.4","-0.3","25","0.0"
"","Tripura","289","2","5.2","5.6","-0.1","20","0.0"
