"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5249","0","105.3","36.8","-1.1","42","0.0"
"","Haryana","6124","0","116.5","79.9","0.3","174","0.0"
"","Rajasthan","11845","0","230.5","61.9","-2.2","187","0.0"
"","Delhi","4049","0","68.5","55.2","-0.4","249","0.1"
"","UP","13382","0","236.4","93.2","-0.1","376","0.0"
"","Uttarakhand","2039","0","35.8","22.9","-1.3","138","0.0"
"","HP","1498","0","26.9","21.7","-2.0","21","1.1"
"","J&K","2080","520","38.6","44.3","-15.2","-310","9.2"
"","Chandigarh","220","0","3.5","4.0","-0.4","11","0.0"
"WR","Chhattisgarh","4023","0","85.9","27.5","-0.7","460","0.0"
"","Gujarat","14794","0","324.4","105.3","2.7","642","0.0"
"","MP","10297","0","198.8","95.5","-0.5","532","0.0"
"","Maharashtra","20046","0","418.4","128.4","0.4","683","0.0"
"","Goa","498","0","11.9","11.7","-0.4","181","0.0"
"","DD","327","0","7.3","7.1","0.2","84","0.0"
"","DNH","777","0","18.3","18.2","0.1","101","0.0"
"","Essar steel","525","0","10.4","10.8","-0.4","255","0.0"
"SR","Andhra Pradesh","8310","0","175.9","67.0","1.1","455","0.0"
"","Telangana","9163","0","192.1","65.1","-0.3","579","0.0"
"","Karnataka","11842","0","226.2","77.6","0.7","642","0.0"
"","Kerala","3738","0","75.9","59.0","0.5","219","0.2"
"","Tamil Nadu","14764","0","321.4","172.8","0.2","672","0.0"
"","Pondy","364","0","7.5","7.7","-0.2","45","0.0"
"ER","Bihar","3984","0","70.8","64.8","0.9","460","0.0"
"","DVC","3057","0","64.3","-41.9","0.3","396","0.0"
"","Jharkhand","999","0","22.2","16.8","-1.0","169","0.0"
"","Odisha","5108","0","83.6","32.8","0.4","267","0.0"
"","West Bengal","6761","0","130.4","25.0","0.9","309","0.0"
"","Sikkim","100","0","1.5","1.6","-0.1","18","0.0"
"NER","Arunachal Pradesh","112","2","2.2","2.5","-0.3","21","0.0"
"","Assam","1438","22","24.0","19.3","1.1","102","0.3"
"","Manipur","178","3","2.8","2.7","0.1","29","0.0"
"","Meghalaya","368","0","6.1","5.0","-0.3","36","0.0"
"","Mizoram","96","1","1.9","1.5","0.3","14","0.0"
"","Nagaland","126","2","2.1","2.0","0.0","21","0.0"
"","Tripura","224","0","3.9","1.8","0.1","39","0.0"
