"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10454","0","235.3","136.4","-1.5","34","0.0"
"","Haryana","9571","0","204.6","159.5","-0.4","108","0.0"
"","Rajasthan","9304","0","203.2","64.9","-0.5","1208","0.0"
"","Delhi","6153","0","122.8","98.0","0.0","201","0.0"
"","UP","21217","0","425.6","200.9","1.8","903","4.8"
"","Uttarakhand","1994","0","41.1","13.9","0.1","132","0.0"
"","HP","1428","0","29.5","-1.5","0.3","118","0.0"
"","J&K","1993","498","39.5","18.4","-1.9","97","9.4"
"","Chandigarh","322","0","6.2","6.8","-0.6","36","0.0"
"WR","Chhattisgarh","3841","0","90.0","31.5","-1.1","158","0.0"
"","Gujarat","12795","0","289.7","79.2","5.9","609","0.0"
"","MP","8415","0","186.4","86.9","-2.6","351","0.0"
"","Maharashtra","16614","0","369.2","115.2","-1.4","460","0.0"
"","Goa","541","0","8.8","8.5","-0.3","24","0.0"
"","DD","269","0","6.0","5.8","0.2","21","0.0"
"","DNH","741","0","17.4","17.5","-0.1","30","0.0"
"","Essar steel","5656","0","5.7","5.6","0.1","264","0.0"
"SR","Andhra Pradesh","7085","0","157.2","31.7","-0.8","417","0.0"
"","Telangana","7636","0","161.9","64.0","0.0","528","0.0"
"","Karnataka","9258","0","171.9","22.2","-1.4","568","0.0"
"","Kerala","3233","0","64.9","46.1","1.5","188","0.0"
"","Tamil Nadu","11974","0","276.8","112.9","-0.9","395","0.0"
"","Pondy","327","0","7.0","7.3","-0.4","21","0.0"
"ER","Bihar","5790","0","121.4","116.3","-0.6","250","0.0"
"","DVC","2967","0","62.3","-31.3","-0.4","175","0.0"
"","Jharkhand","1259","0","24.2","16.3","-1.5","70","0.0"
"","Odisha","4425","0","94.8","24.2","8.3","600","0.0"
"","West Bengal","8453","0","171.8","75.3","2.5","316","0.0"
"","Sikkim","86","0","0.9","1.2","-0.3","8","0.0"
"NER","Arunachal Pradesh","126","2","2.5","2.2","0.3","14","0.0"
"","Assam","1822","105","35.5","30.8","0.4","155","1.5"
"","Manipur","156","3","2.4","2.4","0.0","27","0.0"
"","Meghalaya","302","0","5.0","2.1","0.0","46","0.0"
"","Mizoram","98","1","1.7","0.2","1.2","72","0.0"
"","Nagaland","133","1","2.0","2.3","-0.5","40","0.0"
"","Tripura","291","5","4.7","4.4","0.6","87","0.0"
