"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7152","0","155.8","77.1","-2.2","96","0.0"
"","Haryana","6852","190","139.1","76.5","3.7","306","0.9"
"","Rajasthan","9966","0","222.1","73.3","2.2","623","0.1"
"","Delhi","5289","0","105.9","84.1","-0.3","169","0.0"
"","UP","16573","0","336.1","161.6","3.0","547","0.0"
"","Uttarakhand","2016","0","39.4","19.9","1.4","345","1.7"
"","HP","1320","3","25.3","9.2","3.6","332","0.5"
"","J&K","2094","523","42.8","24.1","-0.7","282","10.1"
"","Chandigarh","257","0","5.0","4.9","0.1","47","0.0"
"WR","Chhattisgarh","3613","0","75.7","12.8","-0.7","142","0.0"
"","Gujarat","15891","0","353.2","148.2","3.5","703","0.0"
"","MP","8462","0","189.7","105.3","-1.8","344","0.0"
"","Maharashtra","23529","7","511.1","159.6","1.5","341","0.0"
"","Goa","544","0","10.9","10.7","-0.3","56","0.0"
"","DD","333","0","7.5","6.2","1.3","90","0.0"
"","DNH","762","0","17.8","17.4","0.4","52","0.0"
"","Essar steel","185","0","3.3","3.3","0.0","123","0.0"
"SR","Andhra Pradesh","8067","0","165.5","55.4","0.4","356","0.0"
"","Telangana","6736","0","134.5","40.7","-0.6","353","0.0"
"","Karnataka","8309","0","175.3","68.8","-1.8","441","0.0"
"","Kerala","3711","0","74.0","51.3","0.8","192","0.0"
"","Tamil Nadu","15039","0","330.7","184.0","1.1","444","0.0"
"","Pondy","382","0","8.3","8.4","-0.2","29","0.0"
"ER","Bihar","4566","0","78.1","77.0","-0.2","250","0.0"
"","DVC","2931","0","68.6","-52.6","4.4","400","0.0"
"","Jharkhand","1182","0","24.6","19.5","0.5","150","0.0"
"","Odisha","4086","0","76.7","30.0","-1.9","300","0.0"
"","West Bengal","7781","0","148.4","39.4","2.4","400","0.0"
"","Sikkim","90","0","1.2","0.9","0.3","35","0.0"
"NER","Arunachal Pradesh","109","6","1.5","1.9","-0.4","16","0.0"
"","Assam","1530","55","21.7","17.8","0.9","154","2.1"
"","Manipur","143","9","2.4","1.9","0.5","22","0.0"
"","Meghalaya","245","50","4.2","1.9","-0.1","58","0.0"
"","Mizoram","79","6","1.7","0.9","0.4","5","0.0"
"","Nagaland","111","23","1.8","1.7","0.1","29","0.0"
"","Tripura","198","10","4.5","2.6","1.4","58","0.3"
