"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5165","0","93.9","40.1","0.5","211"
"","Haryana","5973","0","110.0","70.5","-1.2","258"
"","Rajasthan","9733","0","208.6","67.2","2.2","284"
"","Delhi","3678","0","61.5","48.6","0.7","217"
"","UP","12714","30","267.8","84.4","-1.3","268"
"","Uttarakhand","1745","0","32.1","16.5","-0.9","129"
"","HP","1296","50","23.2","19.6","-0.7","101"
"","J&K","2050","513","43.1","39.0","0.2","131"
"","Chandigarh","218","0","3.6","3.7","-0.1","21"
"WR","Chhattisgarh","3232","0","72.2","10.3","-0.5","296"
"","Gujarat","13195","0","275.4","73.9","-1.3","459"
"","MP","9819","0","207.5","122.7","-3.7","224"
"","Maharashtra","20342","0","408.3","143.3","0.7","508"
"","Goa","431","0","8.3","8.4","-0.8","74"
"","DD","292","0","6.4","6.3","0.0","41"
"","DNH","727","0","16.4","16.6","-0.2","30"
"","Essar steel","474","0","7.8","7.2","0.7","310"
"SR","Andhra Pradesh","6878","0","150.0","5.3","0.3","482"
"","Telangana","8033","0","156.1","69.0","1.3","262"
"","Karnataka","9214","0","198.0","73.0","4.2","694"
"","Kerala","3433","0","63.6","55.1","1.9","182"
"","Tamil Nadu","13224","0","279.7","148.3","2.3","841"
"","Pondy","312","0","6.1","6.6","-0.5","20"
"ER","Bihar","3580","150","61.7","58.6","-0.4","285"
"","DVC","2658","0","60.8","-29.7","-0.2","250"
"","Jharkhand","1212","0","22.1","14.8","1.6","185"
"","Odisha","3684","0","68.2","21.3","0.8","270"
"","West Bengal","6353","0","103.2","20.6","2.2","300"
"","Sikkim","123","0","2.2","1.5","0.7","24"
"NER","Arunachal Pradesh","98","2","2.0","1.5","0.4","15"
"","Assam","1365","6","21.2","15.2","2.0","162"
"","Manipur","139","3","2.2","2.2","0.0","22"
"","Meghalaya","263","0","4.4","4.2","-0.1","4"
"","Mizoram","81","1","1.3","1.1","0.2","19"
"","Nagaland","109","2","1.9","1.6","0.2","9"
"","Tripura","208","0","3.3","0.8","0.6","25"
