"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7493","0","167.0","84.5","0.3","162"
"","Haryana","7280","0","157.4","69.6","-1.6","215"
"","Rajasthan","9282","714","202.7","64.6","3.0","471"
"","Delhi","4361","0","88.6","66.0","-2.2","60"
"","UP","10907","6120","247.4","112.1","2.7","565"
"","Uttarakhand","1585","70","19.1","16.0","1.6","185"
"","HP","1160","0","23.8","7.8","0.7","161"
"","J&K","1614","0","31.0","17.4","1.1","328"
"","Chandigarh","219","0","4.4","4.4","0.0","22"
"WR","Chhattisgarh","3268","165","76.2","30.2","2.3","239"
"","Gujarat","12797","57","291.7","85.9","-0.4","254"
"","MP","8163","0","179.5","101.9","-0.7","252"
"","Maharashtra","18793","171","415.5","157.4","3.1","512"
"","Goa","361","0","7.7","8.2","-0.9","27"
"","DD","262","0","5.9","6.3","-0.4","30"
"","DNH","651","0","15.1","15.4","-0.3","12"
"","Essar steel","370","0","8.1","6.4","1.7","137"
"SR","Andhra Pradesh","5930","0","136.2","23.4","0.4","377"
"","Telangana","6400","400","142.1","77.6","2.9","413"
"","Karnataka","6809","550","140.8","17.2","1.3","435"
"","Kerala","2978","150","54.8","26.9","1.9","246"
"","Tamil Nadu","10347","779","238.3","64.7","2.8","358"
"","Pondy","284","0","6.1","6.2","-0.1","26"
"ER","Bihar","2447","0","53.9","47.5","3.9","385"
"","DVC","2427","100","52.8","-12.7","0.6","485"
"","Jharkhand","929","50","20.7","12.8","0.8","165"
"","Odisha","3743","70","75.8","15.4","0.4","315"
"","West Bengal","6741","16","129.4","36.0","-2.2","295"
"","Sikkim","65","0","1.0","1.0","0.0","20"
"NER","Arunachal Pradesh","106","0","1.8","2.1","-0.4","18"
"","Assam","1155","133","21.1","13.7","2.1","158"
"","Manipur","118","2","2.3","2.2","0.0","34"
"","Meghalaya","255","8","4.5","0.0","-0.7","15"
"","Mizoram","55","1","1.1","1.2","-0.1","13"
"","Nagaland","116","2","1.9","1.5","-0.1","22"
"","Tripura","222","1","3.0","1.4","-0.6","30"
