"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5114","0","107.4","57.4","-0.5","142","0.0"
"","Haryana","6282","0","102.6","43.6","2.2","544","0.0"
"","Rajasthan","7906","0","171.1","63.5","0.6","369","0.0"
"","Delhi","3841","0","78.3","61.7","-3.2","18","0.0"
"","UP","13939","70","245.1","73.9","2.3","609","0.0"
"","Uttarakhand","1651","0","34.0","18.0","0.0","54","0.0"
"","HP","1381","0","25.2","15.9","0.7","171","0.0"
"","J&K","2047","512","42.4","32.3","-1.6","120","10.0"
"","Chandigarh","179","0","3.6","4.0","-0.4","8","0.0"
"WR","Chhattisgarh","3639","0","84.2","15.0","0.8","146","0.0"
"","Gujarat","15504","0","351.4","178.6","5.0","516","0.0"
"","MP","8008","0","168.9","79.9","-2.8","250","0.0"
"","Maharashtra","22091","0","484.1","152.5","5.8","389","0.0"
"","Goa","531","0","11.7","10.6","0.3","40","0.0"
"","DD","329","0","7.5","6.8","0.7","85","0.0"
"","DNH","774","0","18.2","17.2","0.9","78","0.0"
"","Essar steel","290","0","5.3","5.4","-0.1","154","0.0"
"SR","Andhra Pradesh","8488","0","183.5","72.0","1.9","629","0.0"
"","Telangana","8390","0","180.5","74.0","-0.3","471","0.0"
"","Karnataka","10420","0","229.6","90.5","0.3","543","0.0"
"","Kerala","3712","0","76.8","56.4","0.9","338","0.0"
"","Tamil Nadu","15235","0","342.9","188.8","1.4","623","0.0"
"","Pondy","370","0","8.0","8.2","-0.2","38","0.0"
"ER","Bihar","4541","0","75.3","75.9","-2.3","250","0.0"
"","DVC","3165","0","69.7","-55.7","1.7","400","0.0"
"","Jharkhand","1055","0","20.1","12.9","-2.6","50","0.0"
"","Odisha","3849","0","74.0","25.7","-1.2","350","0.0"
"","West Bengal","6706","0","132.9","28.4","-1.4","300","0.0"
"","Sikkim","97","0","1.4","1.5","-0.1","20","0.0"
"NER","Arunachal Pradesh","120","6","2.1","1.6","0.5","44","0.0"
"","Assam","1415","114","22.9","18.0","1.2","98","1.5"
"","Manipur","174","5","2.0","2.2","-0.2","24","0.0"
"","Meghalaya","284","1","4.5","2.7","-0.2","18","0.0"
"","Mizoram","85","3","1.6","1.2","0.2","20","0.0"
"","Nagaland","122","6","2.1","1.8","0.2","32","0.0"
"","Tripura","256","1","3.8","3.5","0.0","45","0.1"
