"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","12584","0","269.4","133.4","0.1","650","0.0"
"","Haryana","9970","0","219.1","152.1","0.2","227","0.0"
"","Rajasthan","11565","0","249.5","60.7","1.7","650","0.0"
"","Delhi","6469","0","135.2","113.7","0.1","228","0.1"
"","UP","20339","1540","435.1","201.6","2.2","641","0.0"
"","Uttarakhand","2045","0","46.7","17.8","0.3","123","0.0"
"","HP","1472","0","31.3","1.7","0.6","99","0.0"
"","J&K","2111","528","46.0","20.7","0.5","324","10.9"
"","Chandigarh","325","0","6.4","7.0","-0.6","52","0.0"
"WR","Chhattisgarh","3784","0","89.6","35.7","-1.1","263","0.0"
"","Gujarat","15676","0","340.2","68.3","5.6","944","0.0"
"","MP","8504","0","191.7","102.1","0.0","550","0.0"
"","Maharashtra","20036","0","448.7","120.0","1.0","544","0.0"
"","Goa","541","0","12.4","11.2","0.6","55","0.0"
"","DD","344","0","7.8","7.3","0.5","114","0.0"
"","DNH","824","0","19.1","19.2","-0.1","148","0.0"
"","Essar steel","316","0","5.2","5.1","0.1","293","0.0"
"SR","Andhra Pradesh","8121","0","178.2","11.2","-0.1","498","0.0"
"","Telangana","7689","0","165.6","43.7","0.2","492","0.0"
"","Karnataka","10302","0","198.2","64.0","-2.3","496","0.0"
"","Kerala","3831","0","75.9","63.5","2.2","271","0.0"
"","Tamil Nadu","14609","0","334.0","136.1","1.4","492","0.0"
"","Pondy","408","0","8.5","8.8","-0.4","38","0.0"
"ER","Bihar","5510","0","95.6","95.9","-2.8","336","0.0"
"","DVC","3156","0","66.1","-42.2","0.7","200","0.0"
"","Jharkhand","999","0","21.6","15.2","-2.7","75","0.0"
"","Odisha","4477","0","96.4","43.3","2.0","606","0.0"
"","West Bengal","9041","0","182.4","68.7","0.7","680","0.0"
"","Sikkim","96","0","1.3","1.5","-0.3","15","0.0"
"NER","Arunachal Pradesh","130","2","2.2","3.3","-1.1","68","0.0"
"","Assam","1693","180","28.4","22.9","1.2","127","3.0"
"","Manipur","142","1","2.6","2.3","0.2","22","0.0"
"","Meghalaya","319","2","5.8","2.0","-0.2","78","0.0"
"","Mizoram","93","0","2.0","1.4","0.3","10","0.0"
"","Nagaland","127","1","2.3","2.3","0.0","32","0.0"
"","Tripura","291","2","6.6","5.2","1.3","96","0.3"
