"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10293","0","235.7","134.5","-2.7","260","0.0"
"","Haryana","9227","0","197.4","140.3","0.8","289","0.1"
"","Rajasthan","8068","0","185.8","90.0","2.3","313","1.3"
"","Delhi","5571","0","111.6","87.1","0.8","208","0.0"
"","UP","17240","790","369.3","163.8","2.2","603","0.0"
"","Uttarakhand","1847","0","39.9","12.6","1.0","266","0.0"
"","HP","1300","0","27.0","-1.8","2.9","254","0.0"
"","J&K","1959","490","38.9","13.8","-0.8","110","9.3"
"","Chandigarh","309","0","6.5","6.4","0.1","27","0.0"
"WR","Chhattisgarh","3327","0","80.4","16.0","-2.2","83","0.0"
"","Gujarat","10270","0","228.1","28.0","2.5","554","0.0"
"","MP","6895","0","148.5","82.0","-1.7","369","0.0"
"","Maharashtra","17091","0","378.3","90.9","2.5","555","0.0"
"","Goa","421","0","9.4","8.3","0.6","71","0.0"
"","DD","305","0","6.9","6.5","0.4","51","0.0"
"","DNH","684","0","15.3","16.0","-0.6","145","0.0"
"","Essar steel","534","0","11.6","10.7","0.8","200","0.0"
"SR","Andhra Pradesh","6373","0","143","27","5","849","0.0"
"","Telangana","6951","0","146","78","-1","262","0.0"
"","Karnataka","8028","0","169","69","2","612","0.0"
"","Kerala","3258","0","63","49","2","201","0.0"
"","Tamil Nadu","13486","0","290","104","-3","817","0.0"
"","Pondy","339","0","7","8","-1","18","0.0"
"ER","Bihar","4094","100","82.4","75.9","4.8","300","0.3"
"","DVC","3250","0","67.1","-34.6","-0.4","250","0.0"
"","Jharkhand","1186","0","22.9","17.0","0.3","190","0.0"
"","Odisha","4187","100","78.6","26.9","0.9","400","0.3"
"","West Bengal","7984","0","145.0","47.8","2.1","400","0.0"
"","Sikkim","69","0","1.0","1.5","-0.5","0","0.0"
"NER","Arunachal Pradesh","103","2","2.3","2.9","-0.6","0","0.0"
"","Assam","1600","82","30.7","24.1","2.2","204","0.8"
"","Manipur","128","1","2.0","2.1","-0.1","5","0.0"
"","Meghalaya","250","0","4.5","-0.6","-0.4","15","0.0"
"","Mizoram","71","2","1.2","1.0","0.2","17","0.0"
"","Nagaland","110","1","2.3","2.1","0.1","23","0.0"
"","Tripura","246","0","5.1","3.1","0.4","90","0.0"
