"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5444","0","111.2","72.2","-1.2","54","0.0"
"","Haryana","5941","0","110.4","91.3","1.6","274","0.4"
"","Rajasthan","13285","0","236.5","68.1","0.8","546","0.0"
"","Delhi","3310","0","61.5","46.1","-1.0","187","0.0"
"","UP","13628","0","250.8","120.1","-1.1","684","0.0"
"","Uttarakhand","1798","0","33.8","14.8","0.4","92","0.0"
"","HP","1642","0","27.5","20.2","-0.1","176","0.0"
"","J&K(UT) and Ladakh(UT)","2401","600","46.8","42.1","-1.2","229","9.3"
"","Chandigarh","185","0","3.1","3.4","-0.3","10","0.0"
"WR","Chhattisgarh","3910","0","91.3","39.1","3.8","323","0.0"
"","Gujarat","16462","0","360.1","100.3","3.6","468","0.0"
"","MP","11531","0","226.7","107.4","-2.3","327","0.0"
"","Maharashtra","22839","0","476.6","156.1","-1.4","503","0.0"
"","Goa","523","0","10.9","10.8","-0.4","27","0.0"
"","DD","325","0","7.1","6.9","0.2","35","0.0"
"","DNH","802","0","18.6","18.2","0.4","96","0.0"
"","Essar steel","775","0","7.3","6.9","0.4","251","0.0"
"SR","Andhra Pradesh","9750","0","195.3","80.1","0.6","463","0.0"
"","Telangana","12741","0","248.6","138.6","0.7","691","0.0"
"","Karnataka","11745","0","237.2","75.6","-1.3","416","0.0"
"","Kerala","3930","0","78.9","61.1","1.4","274","0.0"
"","Tamil Nadu","14799","0","323.0","181.7","0.5","440","0.0"
"","Pondy","368","0","7.5","7.9","-0.4","28","0.0"
"ER","Bihar","3878","0","72.1","66.4","-0.8","176","0.0"
"","DVC","3029","0","63.8","-37.8","-0.2","246","0.0"
"","Jharkhand","1284","0","24.2","16.6","-1.6","35","0.0"
"","Odisha","3829","0","72.4","2.0","0.2","224","0.0"
"","West Bengal","6531","0","120.1","33.9","-0.3","189","0.0"
"","Sikkim","163","0","1.4","1.6","-0.1","34","0.0"
"NER","Arunachal Pradesh","118","2","2.1","2.0","0.1","35","0.0"
"","Assam","1320","71","22.5","18.4","0.5","101","0.8"
"","Manipur","190","3","2.7","2.6","0.0","34","0.0"
"","Meghalaya","335","4","5.6","4.1","0.2","226","0.1"
"","Mizoram","101","3","1.6","1.5","-0.2","14","0.0"
"","Nagaland","114","3","2.1","2.0","0.1","4","0.0"
"","Tripura","230","11","3.5","1.7","0.1","92","0.0"
