"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6060","0","134.9","74.1","-2.0","70","0.0"
"","Haryana","6998","0","141.2","114.6","0.3","291","0.0"
"","Rajasthan","9532","0","211.2","55.5","-1.8","311","0.0"
"","Delhi","4493","0","89.8","80.6","0.4","183","0.0"
"","UP","19241","0","400.3","187.0","-0.7","395","0.0"
"","Uttarakhand","1876","0","40.8","16.9","0.3","114","0.0"
"","HP","1201","0","23.7","3.9","-1.5","133","0.0"
"","J&K","2477","619","46.8","26.4","-0.7","213","11.1"
"","Chandigarh","212","0","3.9","5.0","-1.0","0","0.0"
"WR","Chhattisgarh","3977","0","91.8","37.8","-1.5","397","0.0"
"","Gujarat","16176","0","360.5","80.6","4.3","469","0.0"
"","MP","9297","0","211.6","99.3","0.0","696","0.0"
"","Maharashtra","20927","0","481.3","103.7","-0.3","537","0.0"
"","Goa","541","0","11.5","9.5","1.5","227","0.0"
"","DD","308","0","7.0","6.4","0.6","67","0.0"
"","DNH","744","0","17.4","17.3","0.2","138","0.0"
"","Essar steel","403","0","7.7","7.5","0.2","285","0.0"
"SR","Andhra Pradesh","9500","0","196.5","65.1","1.0","498","0.0"
"","Telangana","7344","0","166.2","56.6","0.6","430","0.0"
"","Karnataka","10029","0","211.5","61.9","-0.7","492","0.0"
"","Kerala","3914","0","78.2","59.4","1.2","247","0.0"
"","Tamil Nadu","14206","0","320.9","170.0","0.8","467","0.0"
"","Pondy","390","0","8.3","8.6","-0.3","36","0.0"
"ER","Bihar","5391","0","106.3","103.0","-0.6","30","0.0"
"","DVC","3205","0","67.2","-38.5","-0.4","350","0.0"
"","Jharkhand","1291","0","27.8","20.6","-0.1","110","0.0"
"","Odisha","4481","0","92.6","37.1","-0.1","170","0.0"
"","West Bengal","9128","0","172.0","60.8","-0.6","450","0.0"
"","Sikkim","76","0","1.0","1.3","-0.4","20","0.0"
"NER","Arunachal Pradesh","103","3","2.1","2.3","-0.3","8","0.0"
"","Assam","1542","42","25.3","20.2","1.1","245","0.6"
"","Manipur","152","5","2.4","2.2","0.2","28","0.0"
"","Meghalaya","268","0","5.1","2.9","0.2","67","0.4"
"","Mizoram","85","6","1.6","1.3","0.2","17","0.0"
"","Nagaland","112","4","2.0","2.2","-0.2","15","0.0"
"","Tripura","264","11","4.0","3.6","0.1","54","0.1"
