"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5774","0","126.3","44.7","-3.0","54","0.0"
"","Haryana","6764","0","131.2","103.1","-0.6","118","0.3"
"","Rajasthan","9804","0","215.6","52.5","-2.0","299","0.0"
"","Delhi","4613","0","94.4","79.1","-1.2","83","0.2"
"","UP","17567","0","345.6","147.6","-0.1","448","0.0"
"","Uttarakhand","1552","0","31.3","10.4","-1.0","58","0.0"
"","HP","1341","0","25.2","8.6","-0.2","129","0.0"
"","J&K","2166","541","45.9","35.7","0.0","174","10.9"
"","Chandigarh","199","0","4.0","4.5","-0.5","4","0.0"
"WR","Chhattisgarh","4475","0","100.5","44.6","-3.5","485","0.0"
"","Gujarat","16936","0","386.5","126.5","3.6","770","0.0"
"","MP","9822","0","212.8","99.0","-0.5","503","0.0"
"","Maharashtra","22336","0","502.7","149.0","0.9","460","0.0"
"","Goa","521","0","11.8","11.0","0.2","125","0.0"
"","DD","336","0","7.7","7.0","0.7","92","0.0"
"","DNH","808","0","19.0","18.9","0.1","136","0.0"
"","Essar steel","271","0","5.3","5.3","0.0","186","0.0"
"SR","Andhra Pradesh","8552","0","175.0","51.7","-0.9","581","0.0"
"","Telangana","8446","0","192.6","63.0","-0.4","472","0.0"
"","Karnataka","11944","0","234.8","83.2","-0.5","463","0.0"
"","Kerala","4183","0","86.4","61.9","1.2","205","0.0"
"","Tamil Nadu","15886","0","362.1","205.9","-1.0","490","0.0"
"","Pondy","431","0","8.9","9.1","-0.2","33","0.0"
"ER","Bihar","4819","0","85.6","80.6","-0.6","425","0.0"
"","DVC","3212","0","66.5","-47.7","-1.0","333","0.0"
"","Jharkhand","1083","0","22.9","18.2","-1.1","178","0.0"
"","Odisha","4258","0","89.5","28.7","0.6","378","0.0"
"","West Bengal","8464","0","165.8","52.4","1.4","445","0.0"
"","Sikkim","78","0","0.8","1.3","-0.6","20","0.0"
"NER","Arunachal Pradesh","120","1","2.2","2.6","-0.4","15","0.0"
"","Assam","1502","32","24.8","20.1","0.3","95","0.2"
"","Manipur","180","2","2.7","2.4","0.3","41","0.0"
"","Meghalaya","340","0","6.3","4.5","0.3","63","0.0"
"","Mizoram","90","1","1.8","1.3","0.3","10","0.0"
"","Nagaland","121","3","2.2","2.1","0.1","40","0.0"
"","Tripura","242","3","3.6","2.7","-0.4","50","0.0"
