"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6421","0","130.8","87.3","-1.3","70","0.0"
"","Haryana","6767","0","138.4","88.5","-0.7","178","0.0"
"","Rajasthan","13812","0","247.1","75.9","-0.6","181","0.0"
"","Delhi","3718","0","62.6","48.1","-1.9","134","0.0"
"","UP","15003","0","289.7","130.0","1.2","1143","0.9"
"","Uttarakhand","1933","0","35.7","16.0","0.2","108","0.0"
"","HP","1632","0","27.0","18.9","-0.1","396","0.0"
"","J&K(UT) and Ladakh(UT)","2385","596","49.1","41.8","-1.7","229","9.5"
"","Chandigarh","228","0","3.5","3.6","-0.1","17","0.0"
"WR","Chhattisgarh","3877","0","85.3","37.4","-1.5","254","0.0"
"","Gujarat","16499","0","352.8","85.9","4.5","779","0.0"
"","MP","14374","0","270.2","132.3","-3.1","802","0.0"
"","Maharashtra","23657","0","484.7","146.8","-0.8","583","0.0"
"","Goa","491","0","10.2","9.7","0.0","47","0.0"
"","DD","303","0","6.8","6.2","0.6","48","0.0"
"","DNH","793","0","18.3","18.0","0.3","59","0.0"
"","Essar steel","778","0","10.4","10.8","-0.4","237","0.0"
"SR","Andhra Pradesh","9708","0","193.5","69.1","0.7","391","0.0"
"","Telangana","12137","0","247.4","132.8","1.3","655","0.0"
"","Karnataka","12485","0","240.0","81.8","-0.7","541","0.0"
"","Kerala","3829","0","77.3","61.0","1.6","214","0.0"
"","Tamil Nadu","14358","0","311.3","163.2","0.4","444","0.0"
"","Pondy","368","0","6.9","7.7","-0.8","24","0.0"
"ER","Bihar","3987","0","75.3","72.5","-0.5","300","0.0"
"","DVC","3171","0","64.5","-39.6","-0.4","100","0.0"
"","Jharkhand","1168","0","24.0","19.1","-0.7","80","0.0"
"","Odisha","3804","0","71.6","-3.0","-0.3","100","0.0"
"","West Bengal","7114","0","121.0","29.7","-0.9","200","0.0"
"","Sikkim","132","0","1.8","1.7","0.0","20","0.0"
"NER","Arunachal Pradesh","116","1","2.5","2.1","0.3","21","0.0"
"","Assam","1349","25","22.6","20.4","-0.3","162","0.3"
"","Manipur","202","1","2.7","2.9","-0.2","39","0.0"
"","Meghalaya","393","0","6.7","5.5","0.1","54","0.2"
"","Mizoram","93","1","1.8","1.6","0.0","16","0.0"
"","Nagaland","136","1","2.3","2.0","0.1","41","0.0"
"","Tripura","222","1","3.4","1.6","-0.4","23","0.0"
