"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10097","0","230.9","132.9","0.1","139"
"","Haryana","7721","0","157.8","139.5","-0.9","184"
"","Rajasthan","7302","0","163.5","73.2","1.6","439"
"","Delhi","4182","0","85.3","70.2","-2.0","106"
"","UP","13310","0","276.2","147.8","0.1","570"
"","Uttarakhand","1591","0","32.2","10.9","0.4","230"
"","HP","1126","0","24.0","-2.2","0.3","112"
"","J&K","1731","433","34.4","14.4","-2.3","141"
"","Chandigarh","257","0","5.1","6.3","-1.2","0"
"WR","Chhattisgarh","3258","0","77.7","18.4","0.8","441"
"","Gujarat","10775","0","247.2","68.4","-3.0","200"
"","MP","6426","0","137.3","77.2","-3.0","169"
"","Maharashtra","14717","0","326.7","111.6","-2.2","210"
"","Goa","351","0","7.5","6.5","0.3","15"
"","DD","284","0","6.5","6.3","0.2","10"
"","DNH","700","0","16.3","16.6","-0.3","5"
"","Essar steel","632","0","13.8","12.7","1.1","100"
"SR","Andhra Pradesh","5700","0","124.9","9.5","-1.9","503"
"","Telangana","6279","0","136.3","78.9","1.0","226"
"","Karnataka","6698","0","124.3","49.9","-5.0","421"
"","Kerala","3118","0","57.8","44.2","0.6","178"
"","Tamil Nadu","11461","0","244.6","107.4","-4.9","943"
"","Pondy","290","0","6.6","7.1","-0.5","29"
"ER","Bihar","3456","0","69.9","71.9","-3.7","385"
"","DVC","2706","0","60.4","-16.4","1.9","325"
"","Jharkhand","1045","0","22.8","15.6","-0.2","98"
"","Odisha","3832","0","75.2","26.6","1.0","369"
"","West Bengal","7108","0","139.8","41.5","-0.6","405"
"","Sikkim","72","0","1.5","1.4","0.1","25"
"NER","Arunachal Pradesh","114","2","1.8","2.0","-0.2","10"
"","Assam","1450","82","27.5","19.1","2.8","238"
"","Manipur","125","3","1.7","1.9","-0.2","18"
"","Meghalaya","254","0","4.7","-0.3","0.0","132"
"","Mizoram","64","3","1.2","0.9","0.3","43"
"","Nagaland","110","1","1.7","1.8","-0.2","2"
"","Tripura","233","1","3.8","3.3","0.6","59"
