"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7529","0","161.1","93.2","-0.1","124"
"","Haryana","7140","0","147.3","98.0","-0.4","234"
"","Rajasthan","8761","0","199.0","79.3","2.2","237"
"","Delhi","5171","0","106.1","85.1","-2.3","59"
"","UP","12042","3245","293.1","136.3","2.4","456"
"","Uttarakhand","1889","15","40.9","20.4","-1.1","174"
"","HP","1204","45","26.1","5.0","0.1","46"
"","J&K","1735","434","36.1","21.8","-0.5","127"
"","Chandigarh","287","0","5.8","5.7","0.3","22"
"WR","Chhattisgarh","3455","96","79.3","35.6","-2.2","199"
"","Gujarat","13641","0","301.1","58.4","-1.9","381"
"","MP","7328","0","158.8","102.1","-2.2","501"
"","Maharashtra","18612","0","413.1","109.1","-1.1","388"
"","Goa","417","0","9.2","8.4","0.2","61"
"","DD","299","0","5.5","5.8","-0.4","51"
"","DNH","683","0","16.0","16.0","-0.8","50"
"","Essar steel","416","0","9.0","9.8","-0.8","79"
"SR","Andhra Pradesh","6417","0","146.5","35.5","1.8","465"
"","Telangana","5685","200","129.7","78.4","0.2","205"
"","Karnataka","7596","300","141.8","10.0","1.0","816"
"","Kerala","3509","125","66.2","37.4","1.9","363"
"","Tamil Nadu","11859","824","270.1","104.8","-0.1","678"
"","Pondy","316","0","6.7","6.8","-0.1","25"
"ER","Bihar","2888","200","61.4","58.7","0.4","140"
"","DVC","2593","0","64.0","-37.0","-3.2","250"
"","Jharkhand","869","0","22.8","11.8","-1.2","130"
"","Odisha","3812","0","82.5","23.7","2.4","420"
"","West Bengal","6917","0","150.1","46.9","1.0","220"
"","Sikkim","77","0","1.3","1.3","0.0","23"
"NER","Arunachal Pradesh","103","2","1.0","1.3","-0.3","47"
"","Assam","1238","138","21.0","14.3","3.0","273"
"","Manipur","134","0","1.9","1.8","0.1","38"
"","Meghalaya","258","2","4.6","0.5","-0.6","29"
"","Mizoram","73","0","1.2","0.9","0.4","27"
"","Nagaland","106","4","1.8","1.4","0.3","29"
"","Tripura","192","19","3.2","-0.6","1.7","100"
