"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5004","0","94.5","34.9","-0.1","317"
"","Haryana","5896","0","106.9","75.2","2.1","334"
"","Rajasthan","9715","37","201.2","68.4","4.1","408"
"","Delhi","3774","0","64.1","51.9","0.0","203"
"","UP","12241","70","257.7","90.5","3.7","447"
"","Uttarakhand","1950","0","35.4","20.3","1.9","227"
"","HP","1440","0","25.5","19.7","0.8","136"
"","J&K","2095","524","45.7","38.2","1.4","268"
"","Chandigarh","217","0","3.6","3.6","0.1","44"
"WR","Chhattisgarh","3304","0","76.1","18.2","-1.3","113"
"","Gujarat","13333","0","289.4","86.3","-1.6","567"
"","MP","10828","0","204.2","108.8","-1.9","296"
"","Maharashtra","20207","0","427.5","164.4","-0.6","546"
"","Goa","452","0","9.4","8.5","0.5","106"
"","DD","301","0","6.7","6.6","0.2","42"
"","DNH","715","0","16.4","16.7","-0.3","16"
"","Essar steel","759","0","8.0","6.7","1.3","279"
"SR","Andhra Pradesh","7208","0","158.5","24.5","2.1","462"
"","Telangana","8462","0","167.6","74.0","1.1","319"
"","Karnataka","9587","0","211.4","78.3","4.0","414"
"","Kerala","3417","0","65.9","57.1","1.8","196"
"","Tamil Nadu","13116","0","277.2","134.8","5.3","752"
"","Pondy","295","0","5.9","6.3","-0.4","18"
"ER","Bihar","3509","0","59.9","60.7","-2.4","285"
"","DVC","2872","0","63.7","-37.8","-1.3","250"
"","Jharkhand","1104","0","21.8","16.0","1.6","145"
"","Odisha","4331","0","68.6","12.3","1.0","280"
"","West Bengal","6763","0","113.4","18.5","2.2","300"
"","Sikkim","88","0","1.7","1.6","0.0","24"
"NER","Arunachal Pradesh","102","3","2.0","1.8","0.2","12"
"","Assam","1370","13","21.5","16.3","1.1","129"
"","Manipur","153","2","2.1","2.5","-0.4","2"
"","Meghalaya","279","0","6.0","4.3","0.1","34"
"","Mizoram","89","1","1.5","1.2","0.3","19"
"","Nagaland","103","5","1.8","1.8","-0.2","21"
"","Tripura","216","0","4.3","2.4","0.8","11"
