"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4327","0","83.5","48.4","-0.4","91"
"","Haryana","5129","0","91.2","59.2","-2.8","92"
"","Rajasthan","6602","28","140.7","44.8","-1.1","112"
"","Delhi","3149","0","63.8","50.6","-1.8","124"
"","UP","10745","1925","232.9","101.7","-2.8","235"
"","Uttarakhand","1568","0","30.2","20.4","0.1","109"
"","HP","1172","0","22.5","10.3","0.3","92"
"","J&K","1490","100","30.9","21.7","-2.4","9"
"","Chandigarh","171","0","3.2","3.3","-0.2","8"
"WR","Chhattisgarh","3304","49","76.8","18.5","1.2","352"
"","Gujarat","12271","25","258.9","49.8","-0.9","412"
"","MP","6284","0","137.3","77.2","-0.3","339"
"","Maharashtra","17005","187","379.0","124.5","8.1","529"
"","Goa","395","0","0.4","7.1","-6.7","87"
"","DD","279","0","6.3","6.2","0.1","11"
"","DNH","648","0","15.1","15.1","0.0","22"
"","Essar steel","423","0","8.7","8.7","0.0","29"
"SR","Andhra Pradesh","11183","1500","261.7","93.8","4.4","491"
"","Karnataka","7672","350","159.8","19.0","-0.6","430"
"","Kerala","3213","0","60.4","30.3","1.3","366"
"","Tamil Nadu","11531","703","262.2","89.7","1.3","679"
"","Pondy","302","0","6.7","6.6","0.1","45"
"ER","Bihar","2513","0","50.4","47.2","0.6","250"
"","DVC","2517","0","58.3","-15.3","0.5","150"
"","Jharkhand","1040","0","21.2","10.2","-0.3","180"
"","Odisha","3415","0","69.3","21.8","-2.0","240"
"","West Bengal","6556","0","137.2","42.5","-2.0","280"
"","Sikkim","97","0","1.2","1.5","-0.3","24"
"NER","Arunachal Pradesh","102","2","1.6","1.1","0.5","47"
"","Assam","1115","147","20.6","11.9","4.5","196"
"","Manipur","104","1","1.6","1.3","0.3","32"
"","Meghalaya","225","3","3.6","3.2","0.0","59"
"","Mizoram","68","9","1.1","0.9","-0.1","25"
"","Nagaland","94","1","1.6","1.4","-0.1","31"
"","Tripura","224","1","2.8","1.0","-0.5","63"
