"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5443","0","101.7","45.5","1.4","244"
"","Haryana","5889","388","111.4","88.2","1.3","262"
"","Rajasthan","10179","0","205.0","66.2","3.2","272"
"","Delhi","3781","0","63.4","51.0","0.1","216"
"","UP","13856","0","290.4","99.5","1.7","813"
"","Uttarakhand","1906","0","34.9","21.7","-0.2","134"
"","HP","1447","0","28.1","20.0","0.5","164"
"","J&K","2219","555","43.2","36.9","-1.2","395"
"","Chandigarh","209","0","3.4","3.4","0.0","22"
"WR","Chhattisgarh","3322","0","77.9","17.1","-1.8","147"
"","Gujarat","12930","0","280.6","74.2","-1.6","533"
"","MP","9808","0","205.9","105.8","-1.1","248"
"","Maharashtra","20696","0","434.0","165.9","0.2","447"
"","Goa","443","0","9.7","8.3","0.9","63"
"","DD","302","0","6.9","6.7","0.2","33"
"","DNH","729","0","16.6","17.0","-0.4","21"
"","Essar steel","477","0","8.8","9.0","-0.2","223"
"SR","Andhra Pradesh","7387","0","159.5","18.1","2.6","470"
"","Telangana","8562","0","171.1","77.2","0.1","320"
"","Karnataka","9632","0","214.9","79.5","2.9","604"
"","Kerala","3483","0","67.2","57.1","2.2","244"
"","Tamil Nadu","13529","0","284.7","151.6","1.5","593"
"","Pondy","326","0","6.4","6.7","-0.3","52"
"ER","Bihar","3585","250","60.5","59.5","-0.5","68"
"","DVC","2904","0","64.6","-38.3","-0.6","292"
"","Jharkhand","1075","0","21.6","15.9","1.4","71"
"","Odisha","3713","0","69.3","12.3","2.1","220"
"","West Bengal","6835","0","113.5","21.0","1.5","401"
"","Sikkim","79","0","1.5","1.5","0.0","7"
"NER","Arunachal Pradesh","107","1","1.9","1.8","0.1","46"
"","Assam","1369","28","22.3","16.7","1.9","146"
"","Manipur","147","1","2.3","2.4","-0.1","31"
"","Meghalaya","274","0","5.5","4.4","0.3","37"
"","Mizoram","79","0","1.4","1.2","0.1","24"
"","Nagaland","107","1","1.8","1.8","-0.2","30"
"","Tripura","209","1","3.6","2.2","0.1","70"
