"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10511","0","242.5","135.5","-1.1","121","0.0"
"","Haryana","9486","0","190.1","128.1","0.8","253","0.0"
"","Rajasthan","8192","0","184.3","52.7","0.9","572","0.0"
"","Delhi","6068","0","122.2","96.4","-1.8","187","0.1"
"","UP","17956","0","364.4","167.0","-0.9","380","0.0"
"","Uttarakhand","2134","0","46.1","20.9","0.5","140","0.0"
"","HP","1302","0","25.1","4.5","1.5","151","0.0"
"","J&K","2224","556","46.9","20.1","1.4","352","11.4"
"","Chandigarh","282","0","6.0","6.4","-0.4","35","0.0"
"WR","Chhattisgarh","3264","0","78.2","21.1","-0.8","127","0.0"
"","Gujarat","14679","0","331.1","114.0","6.6","1052","0.0"
"","MP","6947","0","156.2","58.1","-2.3","215","0.0"
"","Maharashtra","18093","0","406.5","103.2","-4.5","865","0.0"
"","Goa","440","0","9.0","8.4","0.0","89","0.0"
"","DD","340","0","7.5","6.2","1.3","93","0.0"
"","DNH","729","0","16.2","15.5","0.7","235","0.0"
"","Essar steel","563","0","11.5","11.9","-0.4","167","0.0"
"SR","Andhra Pradesh","7691","0","172.4","11.3","0.8","629","0.0"
"","Telangana","6878","0","149.4","62.9","-0.4","339","0.0"
"","Karnataka","8631","0","174.2","46.3","0.1","662","0.0"
"","Kerala","3207","0","64.2","42.4","0.7","223","0.0"
"","Tamil Nadu","14440","0","323.4","109.7","-0.9","614","0.0"
"","Pondy","366","0","7.7","7.8","-0.2","47","0.0"
"ER","Bihar","4407","0","80.5","77.0","0.8","325","0.0"
"","DVC","2884","0","67.4","-39.6","0.3","305","0.0"
"","Jharkhand","990","0","20.3","15.7","-0.7","135","0.0"
"","Odisha","4125","0","79.7","42.3","2.5","385","0.0"
"","West Bengal","7646","0","149.8","37.8","3.3","465","0.0"
"","Sikkim","84","0","1.3","1.2","0.0","20","0.0"
"NER","Arunachal Pradesh","123","3","2.3","2.4","-0.1","15","0.0"
"","Assam","1702","65","30.8","24.8","0.7","176","0.8"
"","Manipur","160","2","2.4","2.5","-0.1","13","0.0"
"","Meghalaya","298","0","5.7","0.5","0.2","140","0.0"
"","Mizoram","85","1","1.4","0.8","0.1","9","0.0"
"","Nagaland","120","3","2.2","2.0","0.0","29","0.0"
"","Tripura","259","2","4.7","3.8","0.5","44","0.0"
