"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5685","0","110.0","27.3","-1.1","134","0.0"
"","Haryana","6752","0","125.5","66.2","0.6","198","0.0"
"","Rajasthan","12051","230","237.9","51.9","3.1","787","0.0"
"","Delhi","3963","0","67.2","51.0","-0.2","247","0.0"
"","UP","13637","110","276.6","116.8","1.5","447","6.8"
"","Uttarakhand","2044","0","37.2","24.9","-0.4","78","0.0"
"","HP","1560","0","28.6","21.6","0.9","191","0.0"
"","J&K","2399","600","49.1","42.4","1.6","297","10.5"
"","Chandigarh","228","0","3.6","3.3","0.3","51","0.0"
"WR","Chhattisgarh","3537","0","73.7","22.0","-0.2","305","0.0"
"","Gujarat","15347","0","324.7","81.6","2.0","636","0.0"
"","MP","13804","0","257.5","147.3","-0.3","2422","0.0"
"","Maharashtra","20986","0","415.1","115.1","0.6","638","0.0"
"","Goa","452","0","10.2","8.9","0.8","73","0.0"
"","DD","323","0","7.1","6.3","0.8","82","0.0"
"","DNH","753","0","17.5","17.1","0.5","96","0.0"
"","Essar steel","557","0","9.1","8.9","0.2","310","0.0"
"SR","Andhra Pradesh","7712","0","162.5","56.1","0.6","452","0.0"
"","Telangana","8472","0","178.8","77.8","2.1","614","0.0"
"","Karnataka","10664","0","204.6","68.1","-0.5","551","0.0"
"","Kerala","3428","0","70.8","53.7","1.1","190","0.0"
"","Tamil Nadu","13730","0","276.4","146.9","0.0","409","0.0"
"","Pondy","357","0","6.9","7.3","-0.4","17","0.0"
"ER","Bihar","4001","0","70.3","66.6","0.1","460","0.0"
"","DVC","3121","0","65.8","-20.4","3.1","396","0.0"
"","Jharkhand","1047","0","23.5","16.6","0.2","169","0.0"
"","Odisha","3824","0","70.0","22.2","1.6","267","0.0"
"","West Bengal","6309","0","109.0","17.1","1.2","309","0.0"
"","Sikkim","100","0","1.4","1.6","-0.3","18","0.0"
"NER","Arunachal Pradesh","131","4","2.2","1.8","0.4","90","0.0"
"","Assam","1387","19","22.1","17.3","0.2","185","0.4"
"","Manipur","182","3","2.4","2.8","-0.4","24","0.0"
"","Meghalaya","359","0","6.5","5.8","-0.2","19","0.0"
"","Mizoram","103","2","1.9","1.1","0.3","20","0.0"
"","Nagaland","127","3","2.2","1.9","0.0","25","0.0"
"","Tripura","224","3","3.4","1.4","-0.1","38","0.0"
