"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7308","0","147.9","115.5","-2.7","53","0.0"
"","Haryana","7532","0","147.1","126.4","-2.2","190","0.0"
"","Rajasthan","11632","0","261.6","70.8","1.0","641","0.0"
"","Delhi","4826","0","91.6","85.8","-0.7","138","0.0"
"","UP","18149","1060","363.8","156.5","1.0","750","0.0"
"","Uttarakhand","1811","0","39.1","14.6","0.3","176","0.1"
"","HP","1413","0","29.1","-2.9","0.1","58","0.1"
"","J&K","2172","543","43.0","19.7","1.8","318","10.3"
"","Chandigarh","235","0","4.7","4.9","-0.3","36","0.0"
"WR","Chhattisgarh","4551","0","105.8","47.9","0.1","294","0.0"
"","Gujarat","16458","0","372.6","82.7","4.8","1363","0.0"
"","MP","9634","0","216.6","109.6","0.0","567","0.0"
"","Maharashtra","20417","0","457.9","123.3","0.5","1468","0.0"
"","Goa","541","0","11.4","11.1","-0.3","46","0.0"
"","DD","342","0","7.7","7.1","0.6","112","0.0"
"","DNH","797","0","18.8","19.1","-0.3","138","0.0"
"","Essar steel","306","0","5.3","5.6","-0.3","324","0.0"
"SR","Andhra Pradesh","8716","0","181.9","28.5","5.1","1161","0.0"
"","Telangana","8739","0","185.7","81.6","0.9","490","0.0"
"","Karnataka","10496","0","202.6","69.5","1.1","620","0.0"
"","Kerala","3459","0","69.2","57.7","2.3","297","0.0"
"","Tamil Nadu","14178","0","324.5","142.0","0.0","588","0.0"
"","Pondy","413","0","8.4","8.6","-0.2","41","0.0"
"ER","Bihar","5233","0","97.7","95.2","-1.4","380","0.0"
"","DVC","3031","0","65.9","-34.7","-2.1","345","0.0"
"","Jharkhand","1222","0","25.6","17.5","-1.3","180","0.0"
"","Odisha","4019","0","91.6","36.0","-0.6","412","0.0"
"","West Bengal","9112","0","183.8","83.8","4.1","465","0.0"
"","Sikkim","82","0","1.0","1.2","-0.1","20","0.0"
"NER","Arunachal Pradesh","116","2","2.4","2.9","-0.5","7","0.0"
"","Assam","1652","148","28.4","22.3","0.7","146","1.2"
"","Manipur","168","3","2.5","2.4","0.1","18","0.0"
"","Meghalaya","315","0","5.7","-0.9","0.3","47","0.0"
"","Mizoram","91","2","1.8","1.3","0.4","47","0.0"
"","Nagaland","127","3","2.3","2.4","-0.5","31","0.0"
"","Tripura","285","9","5.3","4.4","0.3","47","0.0"
