"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6234","0","127.7","64.9","-1.3","179"
"","Haryana","5928","389","120.6","104.4","-0.4","234"
"","Rajasthan","8695","0","188.3","65.2","-0.9","233"
"","Delhi","3736","4","77.3","63.5","0.6","137"
"","UP","13966","0","314.8","106.6","2.9","1287"
"","Uttarakhand","1760","0","33.9","20.8","-2.4","93"
"","HP","1312","0","25.5","14.2","1.3","140"
"","J&K","1964","491","41.4","30.3","-0.4","224"
"","Chandigarh","202","0","4.0","4.1","-0.1","13"
"WR","Chhattisgarh","3629","0","87.3","28.1","1.4","372"
"","Gujarat","15203","0","330.2","122.4","1.6","535"
"","MP","8467","0","178.9","98.4","0.4","571"
"","Maharashtra","22196","0","486.7","145.6","-1.1","510"
"","Goa","525","0","11.5","10.9","0.1","144"
"","DD","327","0","7.3","7.0","0.3","54"
"","DNH","733","0","16.8","17.1","-0.3","22"
"","Essar steel","491","0","10.0","9.5","0.5","230"
"SR","Andhra Pradesh","7500","0","168.6","22.2","4.4","458"
"","Telangana","8914","0","186.0","87.1","1.6","341"
"","Karnataka","10122","0","229.2","94.4","5.0","775"
"","Kerala","3749","0","75.7","53.4","1.8","251"
"","Tamil Nadu","14442","0","323.4","171.3","-1.3","491"
"","Pondy","340","0","7.3","7.7","-0.4","13"
"ER","Bihar","3517","100","64.9","58.5","2.5","453"
"","DVC","2921","0","67.7","-42.9","-0.8","289"
"","Jharkhand","1123","0","24.7","16.6","2.1","185"
"","Odisha","4981","0","82.1","22.4","-1.3","403"
"","West Bengal","8105","0","151.3","45.5","0.5","465"
"","Sikkim","82","0","1.4","1.8","-0.4","25"
"NER","Arunachal Pradesh","100","1","1.9","1.8","0.0","9"
"","Assam","1361","64","22.8","16.6","2.1","142"
"","Manipur","151","2","2.1","2.2","-0.1","8"
"","Meghalaya","266","0","4.6","3.4","-0.1","33"
"","Mizoram","81","2","1.4","1.1","0.3","23"
"","Nagaland","103","3","1.9","1.5","0.2","31"
"","Tripura","220","0","3.4","1.0","0.6","49"
