"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5292","0","112.7","48.5","0.6","172","0.0"
"","Haryana","6496","0","128.8","85.0","1.9","256","0.0"
"","Rajasthan","9749","0","190.4","63.8","1.3","665","0.0"
"","Delhi","3823","0","78.7","66.9","-1.6","32","0.0"
"","UP","14129","0","309.2","122.4","1.6","253","5.0"
"","Uttarakhand","1668","0","31.9","12.4","-1.4","183","0.0"
"","HP","1332","0","24.0","13.6","0.7","115","0.0"
"","J&K","1870","468","38.2","31.3","-1.1","157","9.1"
"","Chandigarh","188","0","3.5","4.1","-0.5","6","0.0"
"WR","Chhattisgarh","3443","0","77.7","26.3","1.5","122","0.0"
"","Gujarat","12029","0","271.4","61.8","-1.2","326","0.0"
"","MP","9822","0","216.8","140.9","1.8","464","0.0"
"","Maharashtra","18534","0","401.3","133.7","-0.2","456","0.0"
"","Goa","436","0","9.3","9.4","-0.1","32","0.0"
"","DD","310","0","6.8","5.9","0.9","90","0.0"
"","DNH","740","0","16.4","15.5","1.0","110","0.0"
"","Essar steel","494","0","9.8","10.0","-0.2","186","0.0"
"SR","Andhra Pradesh","7659","0","162.5","66.2","2.8","520","0.0"
"","Telangana","7538","0","162.2","53.2","0.6","381","0.0"
"","Karnataka","7833","0","153.2","59.9","1.4","387","0.0"
"","Kerala","3441","0","65.9","49.7","0.7","171","0.0"
"","Tamil Nadu","13268","0","284.7","139.3","4.2","656","0.0"
"","Pondy","334","0","6.9","7.3","-0.4","40","0.0"
"ER","Bihar","4398","200","79.4","70.8","0.4","356","0.6"
"","DVC","2825","80","64.8","-16.9","4.0","485","0.2"
"","Jharkhand","1170","0","23.6","14.3","-0.9","125","0.0"
"","Odisha","4937","0","87.5","40.7","2.7","402","0.5"
"","West Bengal","7784","0","137.6","39.7","5.6","445","0.0"
"","Sikkim","91","0","1.2","1.6","-0.4","20","0.0"
"NER","Arunachal Pradesh","117","7","2.2","2.7","-0.5","7","0.0"
"","Assam","1490","79","22.2","18.9","-1.0","141","0.9"
"","Manipur","138","11","2.3","2.6","-0.3","20","0.0"
"","Meghalaya","280","2","5.2","-0.9","-0.7","126","0.0"
"","Mizoram","80","5","1.2","1.4","-0.2","15","0.0"
"","Nagaland","109","8","2.2","1.9","-0.3","23","0.0"
"","Tripura","230","3","3.5","3.1","0.0","90","0.0"
