"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10014","0","216.4","122.8","-0.4","148","0.0"
"","Haryana","8468","0","175.2","111.7","1.4","307","0.0"
"","Rajasthan","10149","0","219.9","85.1","1.6","616","0.0"
"","Delhi","5391","0","112.3","87.5","-0.8","167","0.0"
"","UP","16832","750","365.1","176.7","0.6","737","0.0"
"","Uttarakhand","1820","0","38.3","10.2","-0.1","83","0.0"
"","HP","1315","0","28.1","-0.4","2.8","229","0.0"
"","J&K","2032","508","40.8","14.6","0.1","197","9.7"
"","Chandigarh","256","0","5.2","5.7","-0.5","28","0.0"
"WR","Chhattisgarh","3707","0","90.3","29.3","-0.2","169","0.9"
"","Gujarat","11502","0","258.0","60.8","-0.6","577","0.0"
"","MP","7713","0","173.8","96.0","-1.0","447","0.0"
"","Maharashtra","18060","0","390.7","108.2","1.2","446","0.0"
"","Goa","404","0","9.0","8.9","-0.2","51","0.0"
"","DD","324","0","6.5","6.5","0.0","70","0.0"
"","DNH","750","0","17.2","16.3","0.8","69","0.0"
"","Essar steel","87","0","1.3","0.9","0.4","120","0.0"
"SR","Andhra Pradesh","6680","0","151","30","1.8","453","0.0"
"","Telangana","8221","0","172","85","-2.2","288","0.0"
"","Karnataka","7955","0","171","66","3.3","406","0.0"
"","Kerala","3437","0","66","44","1.7","357","0.0"
"","Tamil Nadu","13022","0","283","108","8.1","576","0.0"
"","Pondy","360","0","7","7","0.0","48","0.0"
"ER","Bihar","4331","0","81.1","77.1","0.7","180","0.0"
"","DVC","2773","0","62.4","-21.7","1.4","383","0.0"
"","Jharkhand","1196","0","24.4","16.8","-0.1","200","0.0"
"","Odisha","4340","0","85.6","23.4","2.4","350","0.0"
"","West Bengal","8004","0","144.0","53.6","-1.7","350","0.0"
"","Sikkim","88","0","1.0","1.2","-0.2","12","0.0"
"NER","Arunachal Pradesh","109","2","2.0","1.9","0.1","20","0.0"
"","Assam","1550","180","33.1","21.7","6.4","356","1.7"
"","Manipur","132","3","2.1","1.9","0.2","96","0.0"
"","Meghalaya","276","0","4.5","-1.7","-0.4","45","0.0"
"","Mizoram","70","1","1.2","1.0","0.2","25","0.0"
"","Nagaland","112","3","1.6","1.6","-0.2","41","0.0"
"","Tripura","262","1","3.1","2.9","0.3","142","0.0"
