"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10908","0","233.8","142.5","-0.4","92","0.0"
"","Haryana","8679","88","186.0","149.6","0.8","274","0.4"
"","Rajasthan","8834","162","188.2","30.8","4.6","604","0.9"
"","Delhi","6128","0","119.9","97.4","-1.4","254","0.0"
"","UP","17456","10","351.6","169.5","1.6","361","0.0"
"","Uttarakhand","1784","0","38.8","10.6","0.3","169","0.0"
"","HP","1311","0","24.3","-1.5","2.4","274","0.0"
"","J&K","2165","541","39.3","20.5","-6.3","164","9.3"
"","Chandigarh","321","0","6.2","6.6","-0.3","42","0.0"
"WR","Chhattisgarh","3539","0","78.2","20.2","-0.6","147","0.0"
"","Gujarat","15084","0","328.0","107.9","4.4","922","0.0"
"","MP","7762","0","167.9","59.0","0.6","312","0.0"
"","Maharashtra","19581","0","429.3","117.9","-2.3","687","0.0"
"","Goa","373","0","8.5","8.6","-0.6","21","0.0"
"","DD","321","0","7.0","6.3","0.7","64","0.0"
"","DNH","748","0","17.3","16.5","0.9","76","0.0"
"","Essar steel","563","0","11.0","10.2","0.9","201","0.0"
"SR","Andhra Pradesh","7309","0","162.9","29.8","1.0","480","0.0"
"","Telangana","7560","0","163.4","81.8","-1.1","453","0.0"
"","Karnataka","8543","0","183.0","61.1","1.3","468","0.0"
"","Kerala","3402","0","66.4","44.6","0.5","181","0.0"
"","Tamil Nadu","13861","0","295.2","125.1","0.2","493","0.0"
"","Pondy","361","0","7.3","7.7","-0.4","33","0.0"
"ER","Bihar","4202","0","74.9","75.8","-3.7","250","0.0"
"","DVC","3095","0","68.3","-26.7","-0.3","300","0.0"
"","Jharkhand","985","0","22.7","17.0","0.0","50","0.0"
"","Odisha","4160","0","83.1","39.2","3.2","500","0.0"
"","West Bengal","7574","0","159.2","45.3","1.4","350","0.0"
"","Sikkim","82","0","1.1","1.5","-0.4","0","0.0"
"NER","Arunachal Pradesh","119","3","2.2","3.0","-0.7","0","0.0"
"","Assam","1655","43","28.9","23.6","0.3","152","1.1"
"","Manipur","168","2","2.3","2.7","-0.4","30","0.0"
"","Meghalaya","296","0","5.4","0.6","0.0","38","0.0"
"","Mizoram","80","1","1.5","1.1","-0.1","35","0.0"
"","Nagaland","125","3","2.2","2.2","-0.2","20","0.0"
"","Tripura","255","1","4.4","4.3","-0.3","29","0.1"
