"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5689","0","121.3","39.9","0.0","-","0.0"
"","Haryana","6328","0","126.8","58.4","3.7","-","0.0"
"","Rajasthan","12835","0","237.2","59.7","-0.7","-","0.0"
"","Delhi","3567","0","63.8","47.8","-0.3","-","0.0"
"","UP","13015","0","261.1","101.9","0.8","-","2.1"
"","Uttarakhand","1971","0","37.4","26.1","0.3","-","0.0"
"","HP","1546","0","28.1","21.0","0.2","-","0.0"
"","J&K","2440","610","46.9","42.2","-0.7","-","11.1"
"","Chandigarh","201","0","3.4","3.0","0.4","-","0.0"
"WR","Chhattisgarh","3513","0","69.9","12.4","-1.5","549","0.0"
"","Gujarat","15025","0","328.6","100.8","3.5","503","0.0"
"","MP","13106","0","252.1","149.1","-5.3","528","0.0"
"","Maharashtra","20779","0","426.2","105.0","-1.4","509","0.0"
"","Goa","453","0","9.5","9.8","-0.7","88","0.0"
"","DD","319","0","7.1","6.4","0.7","65","0.0"
"","DNH","754","0","17.5","16.1","1.3","138","0.0"
"","Essar steel","543","0","10.5","10.0","0.5","300","0.0"
"SR","Andhra Pradesh","8013","0","173.4","61.5","1.5","501","0.0"
"","Telangana","8268","0","174.1","70.0","0.6","416","0.0"
"","Karnataka","10739","0","209.3","68.8","1.4","588","0.0"
"","Kerala","3731","0","72.4","58.6","1.0","209","0.0"
"","Tamil Nadu","14241","0","292.5","139.7","2.4","609","0.0"
"","Pondy","327","0","6.7","7.0","-0.3","23","0.0"
"ER","Bihar","4004","0","72.4","68.2","1.1","460","0.0"
"","DVC","3011","0","63.9","-20.3","1.9","396","0.0"
"","Jharkhand","1000","0","23.1","14.7","1.4","169","0.7"
"","Odisha","3717","0","72.3","26.7","2.7","267","0.0"
"","West Bengal","6425","0","113.9","24.0","-0.7","309","0.0"
"","Sikkim","100","0","1.5","1.8","-0.3","18","0.0"
"NER","Arunachal Pradesh","115","2","2.1","1.8","0.3","33","0.1"
"","Assam","1411","32","24.2","18.5","1.5","143","0.3"
"","Manipur","168","3","2.7","2.8","-0.1","28","0.0"
"","Meghalaya","353","0","6.3","5.4","-0.1","257","0.3"
"","Mizoram","86","1","1.5","1.0","0.0","14","0.0"
"","Nagaland","135","2","2.2","1.7","0.3","47","0.0"
"","Tripura","219","1","3.7","1.5","0.2","43","0.0"
