"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4695","0","86.6","42.3","-0.6","266"
"","Haryana","6415","0","117.7","77.0","-5.0","167"
"","Rajasthan","9559","332","211.9","66.1","1.2","628"
"","Delhi","3708","0","61.9","48.1","-0.3","413"
"","UP","10510","990","228.7","104.3","-0.6","343"
"","Uttarakhand","1899","0","33.2","21.2","1.9","339"
"","HP","1460","6","25.0","19.9","1.2","291"
"","J&K","2152","538","45.3","37.1","2.0","237"
"","Chandigarh","222","0","3.9","3.7","0.3","38"
"WR","Chhattisgarh","3424","96","74.4","27.3","1.6","204"
"","Gujarat","12615","0","225.1","47.1","4.3","577"
"","MP","10823","0","215.9","125.5","-2.2","571"
"","Maharashtra","18534","12","381.9","93.4","2.4","789"
"","Goa","414","0","8.1","8.0","-0.4","30"
"","DD","272","0","5.8","6.0","-0.2","34"
"","DNH","693","0","15.5","15.7","-0.2","59"
"","Essar steel","338","0","7.4","6.6","0.8","193"
"SR","Andhra Pradesh","6471","0","131.6","11.0","0.2","450"
"","Telangana","6348","0","128.9","90.2","1.5","313"
"","Karnataka","8809","500","186.0","44.2","1.9","358"
"","Kerala","3357","0","62.6","47.7","1.2","168"
"","Tamil Nadu","12676","0","265.1","117.7","4.5","535"
"","Pondy","290","0","5.9","6.2","-0.2","28"
"ER","Bihar","3273","100","66.2","61.1","1.9","270"
"","DVC","2572","50","58.5","-14.0","-1.2","265"
"","Jharkhand","1064","100","23.0","10.9","-0.6","220"
"","Odisha","3691","0","64.5","19.8","0.6","310"
"","West Bengal","6746","0","125.2","27.1","0.5","385"
"","Sikkim","91","0","1.3","1.3","0.0","25"
"NER","Arunachal Pradesh","111","0","2.0","1.5","0.4","42"
"","Assam","1276","33","22.6","15.8","1.9","147"
"","Manipur","159","1","2.5","2.4","0.1","30"
"","Meghalaya","357","1","5.8","5.3","-0.8","42"
"","Mizoram","88","0","1.5","1.1","0.4","37"
"","Nagaland","121","0","2.1","1.6","0.4","33"
"","Tripura","216","0","3.2","-0.2","-0.3","65"
