"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4121","0","89.9","51.7","-0.5","105"
"","Haryana","5044","0","84.1","55.6","-0.8","236"
"","Rajasthan","7315","0","156.8","41.6","-1.4","147"
"","Delhi","3065","0","64.1","53.7","-2.5","9"
"","UP","11421","2100","230.0","112.6","-6.9","186"
"","Uttarakhand","1446","0","28.0","19.4","-0.3","124"
"","HP","1155","0","23.3","11.7","0.4","76"
"","J&K","1489","100","29.3","21.3","-4.8","0"
"","Chandigarh","162","0","3.2","3.3","-0.1","14"
"WR","Chhattisgarh","3191","49","78.5","21.9","0.6","171"
"","Gujarat","11786","30","265.5","55.1","-0.6","315"
"","MP","6916","0","151.2","83.4","-1.7","280"
"","Maharashtra","17744","63","387.8","122.9","4.6","468"
"","Goa","372","0","7.3","7.8","-1.2","32"
"","DD","270","0","6.1","6.3","-0.1","7"
"","DNH","625","0","14.8","14.8","0.0","13"
"","Essar steel","508","0","10.7","10.6","0.1","15"
"SR","Andhra Pradesh","11343","1800","258.1","87.4","2.7","599"
"","Karnataka","8025","300","182.4","36.3","1.0","233"
"","Kerala","3275","0","56.8","30.2","1.5","235"
"","Tamil Nadu","11541","745","268.5","98.9","3.8","380"
"","Pondy","308","0","6.7","7.0","-0.3","27"
"ER","Bihar","2100","400","46.9","45.5","-1.7","210"
"","DVC","2445","50","55.9","-12.9","0.5","215"
"","Jharkhand","904","128","19.8","10.5","1.1","155"
"","Odisha","3115","0","67.9","17.7","-0.4","225"
"","West Bengal","6510","70","142.1","42.8","1.4","230"
"","Sikkim","72","0","1.2","1.2","0.0","47"
"NER","Arunachal Pradesh","86","14","1.4","1.0","0.5","41"
"","Assam","1091","156","20.0","11.9","3.6","139"
"","Manipur","103","12","1.5","1.4","0.1","41"
"","Meghalaya","241","24","3.4","2.9","-0.3","74"
"","Mizoram","74","1","1.0","1.0","-0.2","18"
"","Nagaland","93","5","1.5","1.5","-0.3","32"
"","Tripura","233","0","2.6","1.0","-0.7","58"
