"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6829","0","139.4","66.9","-2.9","73","0.0"
"","Haryana","7437","0","147.7","100.7","-0.1","145","0.0"
"","Rajasthan","10662","0","234.0","70.5","2.0","435","0.0"
"","Delhi","5052","0","105.5","89.4","-0.2","240","0.0"
"","UP","20218","730","398.2","181.0","1.6","489","0.0"
"","Uttarakhand","2098","0","45.1","20.7","0.4","121","0.0"
"","HP","1390","0","28.8","5.3","1.7","211","0.0"
"","J&K","2164","541","43.5","24.2","-0.8","131","10.3"
"","Chandigarh","232","0","4.9","5.8","-0.9","-14","0.0"
"WR","Chhattisgarh","4069","0","93.5","41.8","-2.3","287","0.0"
"","Gujarat","17699","0","388.3","98.4","4.6","599","0.0"
"","MP","9812","0","223.8","124.0","0.0","300","0.0"
"","Maharashtra","22283","0","505.3","132.0","-0.8","479","0.0"
"","Goa","541","0","12.4","12.0","-0.2","172","0.0"
"","DD","340","0","7.5","7.3","0.1","99","0.0"
"","DNH","765","0","17.9","18.3","-0.4","98","0.0"
"","Essar steel","271","0","5.3","5.7","-0.4","238","0.0"
"SR","Andhra Pradesh","9675","0","199.9","77.9","0.0","698","0.0"
"","Telangana","8113","0","172.5","48.9","0.0","561","0.0"
"","Karnataka","10964","0","205.3","60.6","0.4","615","0.0"
"","Kerala","3789","0","82.8","58.0","1.8","212","0.2"
"","Tamil Nadu","15627","0","355.5","179.4","-1.1","450","0.0"
"","Pondy","439","0","8.5","9.5","-1.0","45","0.0"
"ER","Bihar","5284","0","104.7","100.1","-1.5","200","0.0"
"","DVC","3158","0","68.1","-41.2","0.2","300","0.0"
"","Jharkhand","1259","0","26.0","20.8","-0.3","150","0.0"
"","Odisha","4430","0","92.0","30.5","1.0","400","0.0"
"","West Bengal","9333","0","184.2","60.3","0.8","200","0.0"
"","Sikkim","93","0","1.1","1.3","-0.1","25","0.0"
"NER","Arunachal Pradesh","136","0","2.2","2.8","-0.6","29","0.0"
"","Assam","1412","67","24.7","20.3","0.9","163","3.0"
"","Manipur","140","2","2.2","2.2","-0.1","47","0.0"
"","Meghalaya","332","0","5.4","2.6","0.1","115","0.3"
"","Mizoram","76","6","1.5","1.6","-0.2","22","0.0"
"","Nagaland","119","2","2.4","2.2","0.1","17","0.0"
"","Tripura","270","2","3.6","4.3","-1.0","103","0.0"
