"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","12418","0","271.4","148.7","-2.0","36","0.0"
"","Haryana","9633","0","210.4","160.2","0.5","253","0.0"
"","Rajasthan","9814","0","218.1","53.3","-0.8","300","0.0"
"","Delhi","5908","0","122.3","102.5","0.3","214","0.0"
"","UP","19040","0","364.9","174.0","1.8","805","0.0"
"","Uttarakhand","2021","0","44.2","19.1","-0.1","101","0.0"
"","HP","1427","0","29.9","1.1","-0.3","83","0.0"
"","J&K","2029","507","41.0","18.9","-2.5","181","9.7"
"","Chandigarh","312","0","6.0","7.1","-1.1","0","0.0"
"WR","Chhattisgarh","3373","0","77.9","17.8","-1.1","220","0.0"
"","Gujarat","14561","0","321.8","67.0","3.1","685","0.0"
"","MP","7030","0","154.9","65.5","0.0","674","0.0"
"","Maharashtra","17150","0","382.6","99.3","6.6","522","0.0"
"","Goa","541","0","10.0","11.0","-1.6","54","0.0"
"","DD","327","0","7.5","7.0","0.5","36","0.0"
"","DNH","800","0","18.6","18.9","-0.3","51","0.0"
"","Essar steel","326","0","5.5","5.9","-0.4","276","0.0"
"SR","Andhra Pradesh","8288","0","179.4","-0.3","0.8","477","0.0"
"","Telangana","7073","0","150.4","58.3","0.9","447","0.0"
"","Karnataka","9235","0","183.5","54.3","1.4","425","0.0"
"","Kerala","3554","0","72.7","60.9","2.8","317","0.0"
"","Tamil Nadu","15402","0","336.3","163.4","1.0","452","0.0"
"","Pondy","444","0","9.5","9.4","0.1","50","0.0"
"ER","Bihar","5339","0","101.6","98.3","-1.2","0","0.0"
"","DVC","3046","0","64.0","-34.4","-0.5","180","0.0"
"","Jharkhand","1020","0","22.6","16.9","-1.1","80","0.0"
"","Odisha","3986","0","79.7","28.3","0.9","160","0.0"
"","West Bengal","8253","0","161.8","59.3","-0.2","210","0.0"
"","Sikkim","89","0","1.0","1.2","-0.2","12","0.0"
"NER","Arunachal Pradesh","124","2","2.1","2.5","-0.4","49","0.0"
"","Assam","1457","20","30.9","26.0","1.1","161","2.5"
"","Manipur","168","1","2.3","2.4","-0.1","18","0.0"
"","Meghalaya","312","0","5.6","2.5","-0.2","49","0.0"
"","Mizoram","88","2","1.7","1.4","0.0","25","0.0"
"","Nagaland","143","2","2.0","2.3","-0.4","60","0.0"
"","Tripura","245","5","5.2","3.5","0.0","39","0.0"
