"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5270","0","104.3","38.1","-0.9","70","0.0"
"","Haryana","6252","0","120.0","77.7","0.1","185","0.0"
"","Rajasthan","11501","0","229.4","67.9","-1.1","204","0.0"
"","Delhi","4008","0","65.8","61.5","-1.5","202","0.0"
"","UP","12346","0","248.0","92.3","0.7","469","0.0"
"","Uttarakhand","2111","0","39.2","26.3","0.1","187","0.0"
"","HP","1596","17","28.6","22.1","0.5","141","0.4"
"","J&K","2141","535","42.8","42.4","-5.0","59","10.0"
"","Chandigarh","219","0","3.4","3.7","-0.3","12","0.0"
"WR","Chhattisgarh","3687","0","80.7","24.1","-0.8","316","0.0"
"","Gujarat","14920","0","314.9","79.2","0.5","867","0.0"
"","MP","12770","0","230.6","112.6","-1.5","670","0.0"
"","Maharashtra","19141","0","389.6","110.9","0.4","542","0.0"
"","Goa","498","0","12.3","10.8","0.9","28","0.0"
"","DD","315","0","7.1","7.1","0.0","25","0.0"
"","DNH","772","0","18.1","17.9","0.2","45","0.0"
"","Essar steel","568","0","8.8","9.5","-0.7","232","0.0"
"SR","Andhra Pradesh","8250","0","172.6","71.8","1.5","886","0.0"
"","Telangana","8763","0","185.4","74.8","0.0","583","0.0"
"","Karnataka","11467","0","215.2","75.8","0.0","626","0.0"
"","Kerala","3440","0","73.4","57.7","0.9","235","0.0"
"","Tamil Nadu","14855","0","313.6","175.2","-1.9","615","0.0"
"","Pondy","369","0","7.4","7.6","-0.2","39","0.0"
"ER","Bihar","3789","0","55.0","53.8","-3.2","460","0.0"
"","DVC","3099","0","62.2","-48.2","1.9","396","0.0"
"","Jharkhand","1005","0","20.0","14.9","-1.0","169","0.0"
"","Odisha","3968","0","72.4","26.0","0.3","267","0.0"
"","West Bengal","6504","0","124.0","17.5","-0.1","309","0.0"
"","Sikkim","94","0","1.3","1.9","-0.6","18","0.0"
"NER","Arunachal Pradesh","124","5","2.1","2.4","-0.3","20","0.0"
"","Assam","1369","23","23.2","17.2","1.7","100","0.7"
"","Manipur","180","4","2.8","2.8","0.0","20","0.0"
"","Meghalaya","365","0","6.1","5.9","-0.3","36","0.0"
"","Mizoram","102","8","1.8","1.6","-0.1","16","0.0"
"","Nagaland","128","8","2.1","2.0","0.0","36","0.0"
"","Tripura","226","12","3.8","1.8","0.2","48","0.0"
