"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5478","0","112.8","39.0","-1.5","32","0.0"
"","Haryana","6076","19","125.1","94.2","0.3","194","0.9"
"","Rajasthan","11329","0","233.0","68.7","-2.2","280","0.0"
"","Delhi","3602","0","63.3","57.5","-0.8","159","0.0"
"","UP","13021","540","262.7","107.1","-0.2","236","0.5"
"","Uttarakhand","1920","0","36.4","18.9","0.2","253","0.0"
"","HP","1617","0","28.2","20.0","0.2","112","0.0"
"","J&K","2282","570","46.0","39.0","-0.7","83","11.4"
"","Chandigarh","198","0","3.1","3.6","-0.5","15","0.0"
"WR","Chhattisgarh","4225","0","94.4","38.8","-2.1","198","0.0"
"","Gujarat","15339","0","336.8","104.8","3.0","551","0.0"
"","MP","11594","0","219.5","99.5","0.9","442","0.0"
"","Maharashtra","20838","0","443.0","141.3","-1.4","509","0.0"
"","Goa","421","0","11.1","9.9","0.6","43","0.0"
"","DD","329","0","7.5","7.2","0.3","45","0.0"
"","DNH","788","0","18.4","18.4","0.0","49","0.0"
"","Essar steel","448","0","8.9","8.8","0.0","255","0.0"
"SR","Andhra Pradesh","8870","0","201.0","77.5","0.8","498","0.0"
"","Telangana","9990","0","218.7","98.9","0.3","496","0.0"
"","Karnataka","11859","0","240.4","84.5","-1.1","492","0.0"
"","Kerala","3923","0","79.5","60.7","0.4","198","0.0"
"","Tamil Nadu","15691","0","347.7","193.4","-0.8","405","0.0"
"","Pondy","390","0","8.4","8.4","-0.1","43","0.1"
"ER","Bihar","4010","0","73.1","67.0","2.3","460","0.0"
"","DVC","3114","0","65.6","-43.7","-0.3","396","0.0"
"","Jharkhand","1000","0","23.9","18.4","0.0","169","0.0"
"","Odisha","4077","0","78.6","28.7","-0.5","267","0.0"
"","West Bengal","6976","0","123.3","27.3","-0.5","309","0.0"
"","Sikkim","100","0","1.4","1.8","-0.4","18","0.0"
"NER","Arunachal Pradesh","129","2","2.4","2.2","0.1","30","0.0"
"","Assam","1385","25","22.4","18.0","0.6","69","0.0"
"","Manipur","192","3","2.5","2.7","-0.2","27","0.0"
"","Meghalaya","384","0","6.6","5.4","0.0","44","0.0"
"","Mizoram","98","3","1.8","1.4","0.2","7","0.0"
"","Nagaland","119","4","1.9","1.6","0.2","36","0.2"
"","Tripura","219","0","3.4","1.5","0.0","53","0.0"
