"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6133","0","133.6","86.9","0.3","181"
"","Haryana","6337","0","122.3","76.4","-0.8","227"
"","Rajasthan","8521","0","190.0","72.8","2.5","288"
"","Delhi","4503","0","87.8","68.3","-1.2","176"
"","UP","11931","2210","271.5","129.6","-1.1","225"
"","Uttarakhand","1723","0","37.5","18.8","1.1","148"
"","HP","1127","0","24.6","4.3","-0.6","140"
"","J&K","1705","341","34.3","21.0","-1.0","285"
"","Chandigarh","242","0","4.6","4.6","0.3","37"
"WR","Chhattisgarh","3275","0","73.3","21.9","-1.1","197"
"","Gujarat","12918","0","286.2","51.5","0.2","329"
"","MP","7065","0","152.3","95.7","-3.9","179"
"","Maharashtra","18164","44","407.7","106.5","1.0","499"
"","Goa","388","0","7.9","7.3","0.1","71"
"","DD","283","0","6.3","6.6","-0.3","22"
"","DNH","660","0","15.5","16.0","-0.5","0"
"","Essar steel","449","0","9.2","8.7","0.4","138"
"SR","Andhra Pradesh","5900","0","131.0","36.2","5.2","380"
"","Telangana","5251","139","114.6","66.3","1.9","438"
"","Karnataka","6196","200","137.4","25.2","-0.4","381"
"","Kerala","2902","40","54.4","34.1","1.4","272"
"","Tamil Nadu","9001","800","216.0","90.1","-1.8","568"
"","Pondy","272","0","5.6","5.8","-0.2","49"
"ER","Bihar","2805","0","56.1","55.9","-4.2","100"
"","DVC","2783","0","60.0","-37.4","-1.3","180"
"","Jharkhand","976","0","18.9","11.7","-4.3","40"
"","Odisha","3146","0","62.9","22.0","3.5","410"
"","West Bengal","7111","0","132.5","38.6","3.9","280"
"","Sikkim","107","0","1.0","1.4","-0.4","25"
"NER","Arunachal Pradesh","100","0","1.0","1.8","-0.8","21"
"","Assam","1220","103","22.2","15.5","1.3","212"
"","Manipur","141","4","2.2","2.4","-0.2","51"
"","Meghalaya","268","2","4.1","3.6","-0.4","67"
"","Mizoram","70","2","1.2","1.2","0.0","21"
"","Nagaland","108","3","1.8","1.7","0.1","20"
"","Tripura","211","1","2.8","1.6","-0.6","36"
