"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6147","0","109.6","45.8","-0.5","267"
"","Haryana","6107","0","115.3","75.4","-1.9","235"
"","Rajasthan","10148","0","204.7","66.8","0.3","272"
"","Delhi","3296","0","58.5","46.8","-0.3","192"
"","UP","12629","35","261.6","82.6","0.2","459"
"","Uttarakhand","1759","0","32.8","18.7","-0.4","129"
"","HP","1370","4","24.3","19.2","0.3","102"
"","J&K","1688","422","35.9","36.5","-4.8","0"
"","Chandigarh","191","0","3.4","3.5","-0.1","11"
"WR","Chhattisgarh","3122","0","68.6","6.4","0.8","144"
"","Gujarat","12987","0","273.3","98.7","2.7","502"
"","MP","10926","0","216.6","127.7","-1.5","442"
"","Maharashtra","20137","0","417.8","123.5","3.1","467"
"","Goa","417","0","8.7","7.6","0.8","127"
"","DD","278","0","6.2","6.2","0.0","24"
"","DNH","661","0","15.2","15.4","-0.3","39"
"","Essar steel","458","0","8.8","7.9","1.0","208"
"SR","Andhra Pradesh","6656","0","138.9","15.7","-3.2","384"
"","Telangana","7123","0","142.4","71.2","2.4","288"
"","Karnataka","8893","0","204.9","67.6","11.4","742"
"","Kerala","3431","0","64.9","54.5","3.1","305"
"","Tamil Nadu","12468","0","284.0","140.4","0.8","604"
"","Pondy","308","0","6.2","6.7","-0.5","17"
"ER","Bihar","3439","150","57.0","55.1","-0.1","0"
"","DVC","2486","0","58.3","-29.0","-1.8","0"
"","Jharkhand","1174","0","21.1","14.2","1.5","0"
"","Odisha","3740","0","66.6","20.9","1.0","0"
"","West Bengal","6420","0","102.7","19.9","2.3","0"
"","Sikkim","95","0","1.6","1.4","0.2","0"
"NER","Arunachal Pradesh","92","3","1.8","1.7","0.1","28"
"","Assam","1355","5","21.8","16.3","1.5","156"
"","Manipur","132","6","2.2","2.3","-0.1","38"
"","Meghalaya","287","0","4.7","3.8","0.0","40"
"","Mizoram","86","2","1.5","1.2","0.2","32"
"","Nagaland","103","5","1.8","1.8","0.0","20"
"","Tripura","211","0","3.3","1.8","0.0","41"
