"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5504","0","122.6","89.2","-3.2","71","0.0"
"","Haryana","6686","0","143.0","123.0","-0.4","165","0.0"
"","Rajasthan","9234","0","197.9","69.0","-1.1","872","0.0"
"","Delhi","3909","0","84.7","71.0","-2.1","46","0.0"
"","UP","13512","0","244.4","124.7","0.4","587","0.0"
"","Uttarakhand","1601","0","33.0","14.7","-2.0","166","0.0"
"","HP","1252","0","24.5","4.6","-1.4","141","0.0"
"","J&K","2033","508","34.5","16.0","-3.1","109","8.2"
"","Chandigarh","166","0","3.4","4.5","-1.1","14","0.0"
"WR","Chhattisgarh","3206","0","76.2","28.2","0.3","176","0.0"
"","Gujarat","11214","0","257.9","70.7","2.4","562","0.0"
"","MP","7481","0","154.1","66.7","0.1","546","0.0"
"","Maharashtra","17368","0","380.7","147.5","0.8","656","0.0"
"","Goa","541","0","11.3","10.4","0.3","56","0.0"
"","DD","294","0","6.8","6.6","0.3","38","0.0"
"","DNH","767","0","18.1","18.2","-0.1","61","0.0"
"","Essar steel","339","0","6.1","5.6","0.4","324","0.0"
"SR","Andhra Pradesh","7263","0","160.0","63.6","3.9","976","0.0"
"","Telangana","7646","0","166.3","44.7","-0.5","460","0.0"
"","Karnataka","8031","0","156.0","42.9","3.6","801","0.0"
"","Kerala","3155","0","65.1","44.4","1.8","189","0.0"
"","Tamil Nadu","12289","0","274.7","137.6","0.9","560","0.0"
"","Pondy","337","0","7.3","7.6","-0.3","31","0.0"
"ER","Bihar","2837","0","43.5","60.2","-16.9","100","0.0"
"","DVC","2871","0","57.5","-8.4","1.3","240","0.0"
"","Jharkhand","1095","0","19.0","12.2","-1.9","50","0.0"
"","Odisha","4144","0","78.9","15.2","8.8","40","0.0"
"","West Bengal","6893","0","122.6","47.2","0.9","260","0.0"
"","Sikkim","95","0","1.2","1.1","0.1","30","0.0"
"NER","Arunachal Pradesh","112","1","2.2","2.3","-0.1","13","0.0"
"","Assam","1562","117","26.5","20.1","0.4","135","5.0"
"","Manipur","152","2","2.2","2.2","0.0","16","0.0"
"","Meghalaya","335","0","6.1","1.6","-0.2","29","0.0"
"","Mizoram","86","3","1.6","0.7","0.5","49","0.0"
"","Nagaland","125","2","2.4","2.3","-0.2","22","0.0"
"","Tripura","228","6","4.1","4.3","-0.8","7","0.0"
